file_name,network,station,instrument_type,station_lat,station_lon,station_elv,p_arrival_time,p_probability,s_arrival_time,s_probability
HE.LAUT.00.00 | 2025-06-23T12:58:02.972437Z - 2025-06-23T12:59:02.972437Z,,,,,,,,,,
HE.OBF3.00.00 | 2025-12-26T07:53:31.638440Z - 2025-12-26T07:54:31.638440Z,,,,,,,,,,
HE.OBF8.00.00 | 2025-01-29T10:18:22.125259Z - 2025-01-29T10:19:22.125259Z,,,,,,,,,,
HE.HEL5.00.00 | 2025-07-31T16:28:21.556671Z - 2025-07-31T16:29:21.556671Z,,,,,,,,,,
HE.FIC4.00.00 | 2025-07-09T02:52:03.640240Z - 2025-07-09T02:53:03.640240Z,,,,,,,,,,
HE.RSUO.00.00 | 2025-02-01T04:44:54.690423Z - 2025-02-01T04:45:54.690423Z,,,,,,,,,,
HE.KEV.00.00 | 2025-11-26T01:25:45.673478Z - 2025-11-26T01:26:45.673478Z,,,,,,,,,,
HE.FIB4.00.00 | 2025-02-25T16:15:31.804699Z - 2025-02-25T16:16:31.804699Z,,,,,,,,,,
HE.FIC3.00.00 | 2025-03-03T23:49:01.504972Z - 2025-03-03T23:50:01.504972Z,,,,,,,,,,
HE.SUF.00.00 | 2025-12-28T11:26:14.424647Z - 2025-12-28T11:27:14.424647Z,,,,,,,,,,
HE.TRE03.00.00 | 2025-09-16T10:24:01.102600Z - 2025-09-16T10:25:01.102600Z,,,,,,,,,,
HE.FIC4.00.00 | 2025-01-27T15:15:18.272954Z - 2025-01-27T15:16:18.272954Z,,,,,,,,,,
FN.RNF.00.00 | 2025-11-29T15:03:08.755227Z - 2025-11-29T15:04:08.755227Z,,,,,,,,,,
HE.FIA0.00.00 | 2025-12-08T22:00:29.473211Z - 2025-12-08T22:01:29.473211Z,,,,,,,,,,
HE.FIB3.00.00 | 2025-05-08T02:30:27.760417Z - 2025-05-08T02:31:27.760417Z,,,,,,,,,,
HE.KU1.00.00 | 2025-11-26T19:13:28.768270Z - 2025-11-26T19:14:28.768270Z,,,,,,,,,,
HE.KU6.00.00 | 2025-08-24T19:08:35.408334Z - 2025-08-24T19:09:35.408334Z,,,,,,,,,,
HE.KU1.00.00 | 2025-05-30T03:53:54.741617Z - 2025-05-30T03:54:54.741617Z,,,,,,,,,,
HE.KEV.00.00 | 2025-10-26T23:25:38.882160Z - 2025-10-26T23:26:38.882160Z,,,,,,,,,,
HE.FIC6.00.00 | 2025-06-02T16:46:10.322803Z - 2025-06-02T16:47:10.322803Z,,,,,,,,,,
HE.FIA3.00.00 | 2025-08-09T23:44:04.182726Z - 2025-08-09T23:45:04.182726Z,,,,,,,,,,
HE.FIB6.00.00 | 2025-05-17T03:39:40.505997Z - 2025-05-17T03:40:40.505997Z,,,,,,,,,,
HE.VUOS.00.00 | 2025-12-08T20:26:49.142737Z - 2025-12-08T20:27:49.142737Z,,,,,,,,,,
HE.OBF0.00.00 | 2025-06-15T14:19:02.435720Z - 2025-06-15T14:20:02.435720Z,,,,,,,,,,
HE.TVF.00.00 | 2025-04-21T03:57:15.186302Z - 2025-04-21T03:58:15.186302Z,,,,,,,,,,
HE.FIC6.00.00 | 2025-10-24T07:52:13.438900Z - 2025-10-24T07:53:13.438900Z,,,,,,,,,,
HE.KIF.00.00 | 2025-09-23T16:40:08.887724Z - 2025-09-23T16:41:08.887724Z,,,,,,,,,,
HE.KORF.00.00 | 2025-12-11T22:24:02.852637Z - 2025-12-11T22:25:02.852637Z,,,,,,,,,,
HE.KUNI.00.00 | 2025-01-12T11:22:13.550722Z - 2025-01-12T11:23:13.550722Z,,,,,,,,,,
HE.JOF.00.00 | 2025-08-25T01:55:38.346745Z - 2025-08-25T01:56:38.346745Z,,,,,,,,,,
HE.KUNI.00.00 | 2025-12-10T07:33:15.739330Z - 2025-12-10T07:34:15.739330Z,,,,,,,,,,
HE.OBF3.00.00 | 2025-12-07T13:21:35.426800Z - 2025-12-07T13:22:35.426800Z,,,,,,,,,,
HE.OUF.00.00 | 2025-10-08T00:57:34.757284Z - 2025-10-08T00:58:34.757284Z,,,,,,,,,,
HE.OBF0.00.00 | 2025-09-17T13:21:46.749050Z - 2025-09-17T13:22:46.749050Z,,,,,,,,,,
HE.FIC4.00.00 | 2025-09-02T16:09:15.866963Z - 2025-09-02T16:10:15.866963Z,,,,,,,,,,
HE.VJF.00.00 | 2025-02-17T01:22:59.226405Z - 2025-02-17T01:23:59.226405Z,,,,,,,,,,
HE.KUNI.00.00 | 2025-06-29T05:10:50.681834Z - 2025-06-29T05:11:50.681834Z,,,,,,,,,,
UP.AAL.00.00 | 2025-11-28T00:29:39.969393Z - 2025-11-28T00:30:39.969393Z,,,,,,,,,,
HE.KAF.00.00 | 2025-10-26T07:01:47.768740Z - 2025-10-26T07:02:47.768740Z,,,,,,,,,,
HE.FIC1.00.00 | 2025-06-03T15:00:20.731622Z - 2025-06-03T15:01:20.731622Z,,,,,,,,,,
HE.MEF.00.00 | 2025-05-03T03:28:49.084061Z - 2025-05-03T03:29:49.084061Z,,,,,,,,,,
HE.KEF.00.00 | 2025-05-20T14:49:19.630954Z - 2025-05-20T14:50:19.630954Z,,,,,,,,,,
HE.TRE03.00.00 | 2025-01-24T14:47:08.990470Z - 2025-01-24T14:48:08.990470Z,,,,,,,,,,
FN.KLF.00.00 | 2025-01-19T18:03:16.701234Z - 2025-01-19T18:04:16.701234Z,,,,,,,,,,
HE.FIB2.00.00 | 2025-06-05T04:00:23.344454Z - 2025-06-05T04:01:23.344454Z,,,,,,,,,,
FN.KLF.00.00 | 2025-09-05T19:45:24.251807Z - 2025-09-05T19:46:24.251807Z,,,,,,,,,,
UP.AAL.00.00 | 2025-09-16T19:56:29.773092Z - 2025-09-16T19:57:29.773092Z,,,,,,,,,,
HE.HEL1.00.00 | 2025-02-05T05:22:19.696696Z - 2025-02-05T05:23:19.696696Z,,,,,,,,,,
HE.FIA3.00.00 | 2025-03-22T22:35:56.647680Z - 2025-03-22T22:36:56.647680Z,,,,,,,,,,
HE.NUR.00.00 | 2025-11-11T10:26:00.666713Z - 2025-11-11T10:27:00.666713Z,,,,,,,,,,
FN.RAJF.00.00 | 2025-07-16T21:39:15.979366Z - 2025-07-16T21:40:15.979366Z,,,,,,,,,,
HE.ECKF.00.00 | 2025-11-04T07:06:50.233973Z - 2025-11-04T07:07:50.233973Z,,,,,,,,,,
HE.KEV.00.00 | 2025-04-24T03:33:43.462049Z - 2025-04-24T03:34:43.462049Z,,,,,,,,,,
HE.FIB6.00.00 | 2025-02-08T17:50:33.371946Z - 2025-02-08T17:51:33.371946Z,,,,,,,,,,
HE.FIA0.00.00 | 2025-12-22T16:45:50.539602Z - 2025-12-22T16:46:50.539602Z,,,,,,,,,,
HE.FIC1.00.00 | 2025-02-15T02:58:52.983149Z - 2025-02-15T02:59:52.983149Z,,,,,,,,,,
UP.AAL.00.00 | 2025-05-11T15:13:57.520530Z - 2025-05-11T15:14:57.520530Z,,,,,,,,,,
HE.OBF0.00.00 | 2025-06-15T04:28:19.265834Z - 2025-06-15T04:29:19.265834Z,,,,,,,,,,
HE.SUF.00.00 | 2025-05-17T15:35:11.871015Z - 2025-05-17T15:36:11.871015Z,,,,,,,,,,
HE.PVF.00.00 | 2025-10-03T03:25:55.025587Z - 2025-10-03T03:26:55.025587Z,,,,,,,,,,
HE.FIC1.00.00 | 2025-12-10T14:12:22.949571Z - 2025-12-10T14:13:22.949571Z,,,,,,,,,,
HE.ECKF.00.00 | 2025-07-29T22:53:28.116781Z - 2025-07-29T22:54:28.116781Z,,,,,,,,,,
HE.HEL5.00.00 | 2025-10-21T19:41:07.519673Z - 2025-10-21T19:42:07.519673Z,,,,,,,,,,
HE.FIB5.00.00 | 2025-10-06T03:07:29.308651Z - 2025-10-06T03:08:29.308651Z,,,,,,,,,,
HE.RAF.00.00 | 2025-12-04T23:00:42.121038Z - 2025-12-04T23:01:42.121038Z,,,,,,,,,,
HE.OUF.00.00 | 2025-08-04T22:08:46.199458Z - 2025-08-04T22:09:46.199458Z,,,,,,,,,,
HE.FIC5.00.00 | 2025-01-12T21:15:25.625620Z - 2025-01-12T21:16:25.625620Z,,,,,,,,,,
HE.HEL2.00.00 | 2025-06-22T00:31:36.696726Z - 2025-06-22T00:32:36.696726Z,,,,,,,,,,
HE.ALAJF.00.00 | 2025-03-05T18:56:17.865986Z - 2025-03-05T18:57:17.865986Z,,,,,,,,,,
HE.KUNI.00.00 | 2025-12-26T07:47:51.071287Z - 2025-12-26T07:48:51.071287Z,,,,,,,,,,
HE.FIC3.00.00 | 2025-10-05T07:48:23.038104Z - 2025-10-05T07:49:23.038104Z,,,,,,,,,,
HE.FIB2.00.00 | 2025-01-02T16:33:46.394459Z - 2025-01-02T16:34:46.394459Z,,,,,,,,,,
HE.FIB5.00.00 | 2025-03-21T06:47:25.377476Z - 2025-03-21T06:48:25.377476Z,,,,,,,,,,
HE.FIC2.00.00 | 2025-07-18T05:43:07.822352Z - 2025-07-18T05:44:07.822352Z,,,,,,,,,,
HE.FIB6.00.00 | 2025-10-25T07:14:20.112725Z - 2025-10-25T07:15:20.112725Z,,,,,,,,,,
HE.VRF.00.00 | 2025-08-15T18:30:34.630024Z - 2025-08-15T18:31:34.630024Z,,,,,,,,,,
HE.LOVF.00.00 | 2025-02-24T05:40:43.173199Z - 2025-02-24T05:41:43.173199Z,,,,,,,,,,
HE.TVF.00.00 | 2025-01-25T19:26:01.286749Z - 2025-01-25T19:27:01.286749Z,,,,,,,,,,
HE.HEL5.00.00 | 2025-12-05T03:07:30.624271Z - 2025-12-05T03:08:30.624271Z,,,,,,,,,,
HE.KORF.00.00 | 2025-09-03T04:30:46.963824Z - 2025-09-03T04:31:46.963824Z,,,,,,,,,,
HE.FIC2.00.00 | 2025-07-25T20:55:21.413345Z - 2025-07-25T20:56:21.413345Z,,,,,,,,,,
HE.ECKF.00.00 | 2025-01-13T08:53:00.434765Z - 2025-01-13T08:54:00.434765Z,,,,,,,,,,
FN.SGF.00.00 | 2025-07-02T17:31:28.197255Z - 2025-07-02T17:32:28.197255Z,,,,,,,,,,
HE.FIC1.00.00 | 2025-11-07T02:03:33.968166Z - 2025-11-07T02:04:33.968166Z,,,,,,,,,,
HE.KU6.00.00 | 2025-12-24T19:29:43.476962Z - 2025-12-24T19:30:43.476962Z,,,,,,,,,,
FN.RNF.00.00 | 2025-07-24T09:04:37.180797Z - 2025-07-24T09:05:37.180797Z,,,,,,,,,,
FN.OLKF.00.00 | 2025-02-23T07:51:42.704197Z - 2025-02-23T07:52:42.704197Z,,,,,,,,,,
HE.KUNI.00.00 | 2025-04-23T16:42:39.753295Z - 2025-04-23T16:43:39.753295Z,,,,,,,,,,
HE.FIA2.00.00 | 2025-06-05T06:01:52.488749Z - 2025-06-05T06:02:52.488749Z,,,,,,,,,,
HE.FIC1.00.00 | 2025-01-11T11:14:36.212114Z - 2025-01-11T11:15:36.212114Z,,,,,,,,,,
HE.KEV.00.00 | 2025-04-07T22:01:30.284997Z - 2025-04-07T22:02:30.284997Z,,,,,,,,,,
FN.OUL.00.00 | 2025-06-02T06:03:07.385759Z - 2025-06-02T06:04:07.385759Z,,,,,,,,,,
HE.RUF.00.00 | 2025-10-18T20:59:45.704754Z - 2025-10-18T21:00:45.704754Z,,,,,,,,,,
HE.KPF.00.00 | 2025-05-26T15:16:53.458197Z - 2025-05-26T15:17:53.458197Z,,,,,,,,,,
HE.KIF.00.00 | 2025-12-04T19:38:43.749980Z - 2025-12-04T19:39:43.749980Z,,,,,,,,,,
HE.OBF3.00.00 | 2025-07-03T20:03:32.534033Z - 2025-07-03T20:04:32.534033Z,,,,,,,,,,
HE.VJF.00.00 | 2025-08-11T06:46:24.753452Z - 2025-08-11T06:47:24.753452Z,,,,,,,,,,
HE.RSUO.00.00 | 2025-04-04T19:42:16.160548Z - 2025-04-04T19:43:16.160548Z,,,,,,,,,,
HE.FIB4.00.00 | 2025-12-09T13:25:00.607666Z - 2025-12-09T13:26:00.607666Z,,,,,,,,,,
HE.FIB4.00.00 | 2025-06-07T04:11:07.180507Z - 2025-06-07T04:12:07.180507Z,,,,,,,,,,
HE.NIF.00.00 | 2025-05-29T16:06:41.034337Z - 2025-05-29T16:07:41.034337Z,,,,,,,,,,
HE.KIF.00.00 | 2025-04-20T21:39:16.881555Z - 2025-04-20T21:40:16.881555Z,,,,,,,,,,
HE.FIC3.00.00 | 2025-07-18T21:38:21.404290Z - 2025-07-18T21:39:21.404290Z,,,,,,,,,,
FN.OLKF.00.00 | 2025-04-18T05:41:29.854666Z - 2025-04-18T05:42:29.854666Z,,,,,,,,,,
HE.FIA3.00.00 | 2025-04-04T02:28:04.456843Z - 2025-04-04T02:29:04.456843Z,,,,,,,,,,
HE.KIF.00.00 | 2025-03-26T23:39:19.463628Z - 2025-03-26T23:40:19.463628Z,,,,,,,,,,
FN.RANF.00.00 | 2025-03-10T09:51:16.465256Z - 2025-03-10T09:52:16.465256Z,,,,,,,,,,
HE.FIA3.00.00 | 2025-04-07T22:06:03.500953Z - 2025-04-07T22:07:03.500953Z,,,,,,,,,,
HE.TVF.00.00 | 2025-03-05T03:19:12.755473Z - 2025-03-05T03:20:12.755473Z,,,,,,,,,,
HE.OBF3.00.00 | 2025-05-14T15:20:04.402935Z - 2025-05-14T15:21:04.402935Z,,,,,,,,,,
HE.HEL2.00.00 | 2025-07-27T18:09:53.401393Z - 2025-07-27T18:10:53.401393Z,,,,,,,,,,
FN.KMNF.00.00 | 2025-10-08T07:35:17.383326Z - 2025-10-08T07:36:17.383326Z,,,,,,,,,,
HE.KORF.00.00 | 2025-11-14T04:30:22.823473Z - 2025-11-14T04:31:22.823473Z,,,,,,,,,,
HE.FIC4.00.00 | 2025-02-28T08:09:27.118269Z - 2025-02-28T08:10:27.118269Z,,,,,,,,,,
HE.VRF.00.00 | 2025-06-20T03:32:24.354486Z - 2025-06-20T03:33:24.354486Z,,,,,,,,,,
HE.KU2.00.00 | 2025-07-17T11:45:46.242830Z - 2025-07-17T11:46:46.242830Z,,,,,,,,,,
FN.KMNF.00.00 | 2025-02-16T02:47:24.558224Z - 2025-02-16T02:48:24.558224Z,,,,,,,,,,
HE.ECKF.00.00 | 2025-01-23T01:27:59.831880Z - 2025-01-23T01:28:59.831880Z,,,,,,,,,,
HE.ECKF.00.00 | 2025-10-17T21:20:06.034530Z - 2025-10-17T21:21:06.034530Z,,,,,,,,,,
HE.ALAJF.00.00 | 2025-06-03T17:57:19.065736Z - 2025-06-03T17:58:19.065736Z,,,,,,,,,,
HE.RMF.00.00 | 2025-04-12T20:01:35.318937Z - 2025-04-12T20:02:35.318937Z,,,,,,,,,,
HE.HEF.00.00 | 2025-11-19T05:37:31.556299Z - 2025-11-19T05:38:31.556299Z,,,,,,,,,,
FN.RANF.00.00 | 2025-05-10T19:40:34.393338Z - 2025-05-10T19:41:34.393338Z,,,,,,,,,,
HE.KUNI.00.00 | 2025-11-15T09:13:09.303593Z - 2025-11-15T09:14:09.303593Z,,,,,,,,,,
HE.KY02.00.00 | 2025-09-10T20:23:32.939378Z - 2025-09-10T20:24:32.939378Z,,,,,,,,,,
HE.KPF.00.00 | 2025-01-04T07:51:01.506048Z - 2025-01-04T07:52:01.506048Z,,,,,,,,,,
HE.KPF.00.00 | 2025-04-17T23:58:31.088994Z - 2025-04-17T23:59:31.088994Z,,,,,,,,,,
HE.FIA3.00.00 | 2025-11-02T14:47:10.686424Z - 2025-11-02T14:48:10.686424Z,,,,,,,,,,
HE.ECKF.00.00 | 2025-09-07T12:27:06.339909Z - 2025-09-07T12:28:06.339909Z,,,,,,,,,,
HE.KU1.00.00 | 2025-04-12T03:01:22.956519Z - 2025-04-12T03:02:22.956519Z,,,,,,,,,,
HE.FIC5.00.00 | 2025-12-19T16:33:01.100123Z - 2025-12-19T16:34:01.100123Z,,,,,,,,,,
HE.RMF.00.00 | 2025-09-13T12:51:16.181291Z - 2025-09-13T12:52:16.181291Z,,,,,,,,,,
FN.RANF.00.00 | 2025-03-21T03:22:05.472760Z - 2025-03-21T03:23:05.472760Z,,,,,,,,,,
HE.KORF.00.00 | 2025-02-08T11:59:59.279923Z - 2025-02-08T12:00:59.279923Z,,,,,,,,,,
HE.RAF.00.00 | 2025-01-26T16:28:18.812004Z - 2025-01-26T16:29:18.812004Z,,,,,,,,,,
HE.FIA1.00.00 | 2025-06-13T23:28:43.763019Z - 2025-06-13T23:29:43.763019Z,,,,,,,,,,
HE.FIB4.00.00 | 2025-05-19T13:09:18.367688Z - 2025-05-19T13:10:18.367688Z,,,,,,,,,,
HE.VRF.00.00 | 2025-12-04T13:49:29.313103Z - 2025-12-04T13:50:29.313103Z,,,,,,,,,,
HE.KORF.00.00 | 2025-06-03T03:36:27.794421Z - 2025-06-03T03:37:27.794421Z,,,,,,,,,,
HE.FIC3.00.00 | 2025-04-20T18:48:41.744027Z - 2025-04-20T18:49:41.744027Z,,,,,,,,,,
HE.TRE03.00.00 | 2025-11-17T19:45:11.152160Z - 2025-11-17T19:46:11.152160Z,,,,,,,,,,
FN.OLKF.00.00 | 2025-11-15T18:22:14.786738Z - 2025-11-15T18:23:14.786738Z,,,,,,,,,,
FN.RNF.00.00 | 2025-06-11T18:10:21.905527Z - 2025-06-11T18:11:21.905527Z,,,,,,,,,,
HE.SUF.00.00 | 2025-09-18T01:48:57.801928Z - 2025-09-18T01:49:57.801928Z,,,,,,,,,,
HE.ECKF.00.00 | 2025-01-09T04:56:48.701894Z - 2025-01-09T04:57:48.701894Z,,,,,,,,,,
HE.ECKF.00.00 | 2025-10-29T18:25:16.115028Z - 2025-10-29T18:26:16.115028Z,,,,,,,,,,
HE.OBF8.00.00 | 2025-05-23T05:07:36.972627Z - 2025-05-23T05:08:36.972627Z,,,,,,,,,,
HE.KAF.00.00 | 2025-06-18T03:51:33.422611Z - 2025-06-18T03:52:33.422611Z,,,,,,,,,,
FN.RNF.00.00 | 2025-12-13T12:09:46.476368Z - 2025-12-13T12:10:46.476368Z,,,,,,,,,,
FN.SGF.00.00 | 2025-04-23T09:42:06.070129Z - 2025-04-23T09:43:06.070129Z,,,,,,,,,,
HE.SUF.00.00 | 2025-01-30T19:15:57.440632Z - 2025-01-30T19:16:57.440632Z,,,,,,,,,,
HE.MEF.00.00 | 2025-05-30T23:15:50.157966Z - 2025-05-30T23:16:50.157966Z,,,,,,,,,,
HE.VAF.00.00 | 2025-05-03T23:53:51.455805Z - 2025-05-03T23:54:51.455805Z,,,,,,,,,,
FN.KMNF.00.00 | 2025-05-31T00:43:21.677547Z - 2025-05-31T00:44:21.677547Z,,,,,,,,,,
HE.FIB5.00.00 | 2025-01-03T01:22:56.934229Z - 2025-01-03T01:23:56.934229Z,,,,,,,,,,
FN.OLKF.00.00 | 2025-04-21T04:57:41.958962Z - 2025-04-21T04:58:41.958962Z,,,,,,,,,,
HE.FIC3.00.00 | 2025-12-24T13:15:18.772209Z - 2025-12-24T13:16:18.772209Z,,,,,,,,,,
FN.OUL.00.00 | 2025-09-19T03:10:35.094485Z - 2025-09-19T03:11:35.094485Z,,,,,,,,,,
FN.OUL.00.00 | 2025-02-15T16:37:12.855527Z - 2025-02-15T16:38:12.855527Z,,,,,,,,,,
HE.FIA3.00.00 | 2025-06-20T06:34:03.051120Z - 2025-06-20T06:35:03.051120Z,,,,,,,,,,
FN.RNF.00.00 | 2025-10-08T09:01:24.385149Z - 2025-10-08T09:02:24.385149Z,,,,,,,,,,
HE.KU1.00.00 | 2025-03-31T11:03:22.667543Z - 2025-03-31T11:04:22.667543Z,,,,,,,,,,
HE.TVF.00.00 | 2025-08-24T12:43:29.708720Z - 2025-08-24T12:44:29.708720Z,,,,,,,,,,
HE.FIB2.00.00 | 2025-07-13T08:49:46.723968Z - 2025-07-13T08:50:46.723968Z,,,,,,,,,,
HE.RAF.00.00 | 2025-06-01T13:22:00.700231Z - 2025-06-01T13:23:00.700231Z,,,,,,,,,,
FN.RAJF.00.00 | 2025-02-28T15:21:01.664078Z - 2025-02-28T15:22:01.664078Z,,,,,,,,,,
HE.ECKF.00.00 | 2025-04-09T09:06:27.575722Z - 2025-04-09T09:07:27.575722Z,,,,,,,,,,
HE.FIB3.00.00 | 2025-12-01T03:45:10.454278Z - 2025-12-01T03:46:10.454278Z,,,,,,,,,,
HE.KY17.00.00 | 2025-06-01T04:00:20.621506Z - 2025-06-01T04:01:20.621506Z,,,,,,,,,,
HE.FIA1.00.00 | 2025-04-10T19:59:02.745455Z - 2025-04-10T20:00:02.745455Z,,,,,,,,,,
FN.SGF.00.00 | 2025-02-27T10:27:38.614054Z - 2025-02-27T10:28:38.614054Z,,,,,,,,,,
HE.OBF8.00.00 | 2025-08-01T20:15:34.039589Z - 2025-08-01T20:16:34.039589Z,,,,,,,,,,
HE.VJF.00.00 | 2025-01-28T23:07:43.384566Z - 2025-01-28T23:08:43.384566Z,,,,,,,,,,
HE.RAF.00.00 | 2025-12-01T06:03:35.071416Z - 2025-12-01T06:04:35.071416Z,,,,,,,,,,
HE.MEF.00.00 | 2025-01-09T14:12:35.957011Z - 2025-01-09T14:13:35.957011Z,,,,,,,,,,
HE.KU1.00.00 | 2025-07-05T13:37:33.397597Z - 2025-07-05T13:38:33.397597Z,,,,,,,,,,
HE.TOF.00.00 | 2025-09-10T14:24:58.836657Z - 2025-09-10T14:25:58.836657Z,,,,,,,,,,
HE.TRE03.00.00 | 2025-03-09T17:57:02.427371Z - 2025-03-09T17:58:02.427371Z,,,,,,,,,,
HE.VRF.00.00 | 2025-09-25T09:31:36.963891Z - 2025-09-25T09:32:36.963891Z,,,,,,,,,,
HE.KY17.00.00 | 2025-01-29T09:10:20.731022Z - 2025-01-29T09:11:20.731022Z,,,,,,,,,,
HE.VAF.00.00 | 2025-08-06T05:36:48.472380Z - 2025-08-06T05:37:48.472380Z,,,,,,,,,,
HE.VAF.00.00 | 2025-01-30T02:52:10.927288Z - 2025-01-30T02:53:10.927288Z,,,,,,,,,,
HE.HEL2.00.00 | 2025-08-17T23:07:17.174116Z - 2025-08-17T23:08:17.174116Z,,,,,,,,,,
HE.TRE03.00.00 | 2025-10-30T10:48:41.410205Z - 2025-10-30T10:49:41.410205Z,,,,,,,,,,
HE.FIC6.00.00 | 2025-03-03T13:51:59.265568Z - 2025-03-03T13:52:59.265568Z,,,,,,,,,,
HE.JOF.00.00 | 2025-04-19T10:19:42.932312Z - 2025-04-19T10:20:42.932312Z,,,,,,,,,,
HE.FIC6.00.00 | 2025-05-13T04:35:16.560179Z - 2025-05-13T04:36:16.560179Z,,,,,,,,,,
HE.LOVF.00.00 | 2025-02-25T16:01:12.840364Z - 2025-02-25T16:02:12.840364Z,,,,,,,,,,
FN.RNF.00.00 | 2025-05-06T22:17:33.040103Z - 2025-05-06T22:18:33.040103Z,,,,,,,,,,
HE.RSUO.00.00 | 2025-08-26T18:08:34.299077Z - 2025-08-26T18:09:34.299077Z,,,,,,,,,,
HE.FIC1.00.00 | 2025-11-15T09:40:22.827186Z - 2025-11-15T09:41:22.827186Z,,,,,,,,,,
FN.OUL.00.00 | 2025-04-02T19:54:44.542479Z - 2025-04-02T19:55:44.542479Z,,,,,,,,,,
FN.KMNF.00.00 | 2025-06-21T04:39:51.319806Z - 2025-06-21T04:40:51.319806Z,,,,,,,,,,
HE.FIB2.00.00 | 2025-05-24T14:29:37.236829Z - 2025-05-24T14:30:37.236829Z,,,,,,,,,,
HE.MEF.00.00 | 2025-07-24T01:18:52.609206Z - 2025-07-24T01:19:52.609206Z,,,,,,,,,,
FN.SGF.00.00 | 2025-10-08T05:28:09.208175Z - 2025-10-08T05:29:09.208175Z,,,,,,,,,,
HE.KEV.00.00 | 2025-07-04T09:12:23.151836Z - 2025-07-04T09:13:23.151836Z,,,,,,,,,,
HE.HEL5.00.00 | 2025-02-13T17:34:31.676129Z - 2025-02-13T17:35:31.676129Z,,,,,,,,,,
FN.OLKF.00.00 | 2025-06-13T16:24:16.255692Z - 2025-06-13T16:25:16.255692Z,,,,,,,,,,
HE.MEF.00.00 | 2025-01-19T22:43:48.647581Z - 2025-01-19T22:44:48.647581Z,,,,,,,,,,
HE.KAF.00.00 | 2025-10-02T08:13:35.137731Z - 2025-10-02T08:14:35.137731Z,,,,,,,,,,
HE.NUR.00.00 | 2025-02-02T02:34:37.860032Z - 2025-02-02T02:35:37.860032Z,,,,,,,,,,
HE.FIA1.00.00 | 2025-06-14T20:21:07.218696Z - 2025-06-14T20:22:07.218696Z,,,,,,,,,,
HE.TVF.00.00 | 2025-06-11T14:14:02.225062Z - 2025-06-11T14:15:02.225062Z,,,,,,,,,,
HE.JOF.00.00 | 2025-01-31T05:01:05.631594Z - 2025-01-31T05:02:05.631594Z,,,,,,,,,,
FN.OUL.00.00 | 2025-05-30T04:15:09.545526Z - 2025-05-30T04:16:09.545526Z,,,,,,,,,,
UP.AAL.00.00 | 2025-12-29T17:58:00.849223Z - 2025-12-29T17:59:00.849223Z,,,,,,,,,,
HE.FIB2.00.00 | 2025-09-11T07:33:45.472643Z - 2025-09-11T07:34:45.472643Z,,,,,,,,,,
HE.FIC2.00.00 | 2025-11-29T17:55:55.691179Z - 2025-11-29T17:56:55.691179Z,,,,,,,,,,
HE.KY02.00.00 | 2025-04-08T00:37:34.325936Z - 2025-04-08T00:38:34.325936Z,,,,,,,,,,
HE.LOVF.00.00 | 2025-10-18T11:43:44.915912Z - 2025-10-18T11:44:44.915912Z,,,,,,,,,,
HE.KU1.00.00 | 2025-06-28T08:25:16.686506Z - 2025-06-28T08:26:16.686506Z,,,,,,,,,,
HE.KORF.00.00 | 2025-08-03T01:36:06.887436Z - 2025-08-03T01:37:06.887436Z,,,,,,,,,,
HE.FIB6.00.00 | 2025-07-10T06:37:37.087506Z - 2025-07-10T06:38:37.087506Z,,,,,,,,,,
HE.HEL2.00.00 | 2025-07-02T10:29:21.776265Z - 2025-07-02T10:30:21.776265Z,,,,,,,,,,
HE.FIA1.00.00 | 2025-11-14T18:48:44.537119Z - 2025-11-14T18:49:44.537119Z,,,,,,,,,,
HE.OBF3.00.00 | 2025-07-29T10:28:22.177501Z - 2025-07-29T10:29:22.177501Z,,,,,,,,,,
HE.FIA2.00.00 | 2025-07-18T08:10:50.593552Z - 2025-07-18T08:11:50.593552Z,,,,,,,,,,
HE.FIC2.00.00 | 2025-04-08T01:10:03.832726Z - 2025-04-08T01:11:03.832726Z,,,,,,,,,,
HE.NIF.00.00 | 2025-01-20T06:05:53.319489Z - 2025-01-20T06:06:53.319489Z,,,,,,,,,,
HE.TVF.00.00 | 2025-06-26T23:04:23.786335Z - 2025-06-26T23:05:23.786335Z,,,,,,,,,,
HE.TOF.00.00 | 2025-10-10T18:13:22.436353Z - 2025-10-10T18:14:22.436353Z,,,,,,,,,,
HE.RUF.00.00 | 2025-01-19T06:52:06.538156Z - 2025-01-19T06:53:06.538156Z,,,,,,,,,,
HE.FIC2.00.00 | 2025-04-11T23:57:39.249768Z - 2025-04-11T23:58:39.249768Z,,,,,,,,,,
HE.FIC2.00.00 | 2025-05-31T02:24:08.306847Z - 2025-05-31T02:25:08.306847Z,,,,,,,,,,
HE.KU2.00.00 | 2025-10-13T05:58:52.418839Z - 2025-10-13T05:59:52.418839Z,,,,,,,,,,
HE.NIF.00.00 | 2025-09-26T19:37:02.210059Z - 2025-09-26T19:38:02.210059Z,,,,,,,,,,
HE.HEL2.00.00 | 2025-11-12T18:19:25.625539Z - 2025-11-12T18:20:25.625539Z,,,,,,,,,,
HE.FIB3.00.00 | 2025-01-16T23:03:24.904601Z - 2025-01-16T23:04:24.904601Z,,,,,,,,,,
HE.VAF.00.00 | 2025-07-22T03:58:08.524911Z - 2025-07-22T03:59:08.524911Z,,,,,,,,,,
