file_name,network,station,instrument_type,station_lat,station_lon,station_elv,p_arrival_time,p_probability,s_arrival_time,s_probability
FN.KLF.00.BHZ | 2025-01-01T09:22:02.766970Z - 2025-01-01T09:23:02.766970Z,,,,,,,2025-01-01T09:22:07.766970Z,,2025-01-01T09:22:17.997750Z,
HE.FIA0.00.?HZ | 2025-07-29T07:11:37.220670Z - 2025-07-29T07:12:37.220670Z,,,,,,,2025-07-29T07:11:42.220670Z,,2025-07-29T07:11:58.162520Z,
HE.FIA1.00.?HZ | 2025-07-29T07:11:37.170320Z - 2025-07-29T07:12:37.170320Z,,,,,,,2025-07-29T07:11:42.170320Z,,2025-07-29T07:11:58.141980Z,
HE.HEL5.00.BHZ | 2025-07-29T07:11:40.380500Z - 2025-07-29T07:12:40.380500Z,,,,,,,2025-07-29T07:11:45.380500Z,,2025-07-29T07:12:03.498570Z,
HE.KAF.00.?HZ | 2025-07-29T07:11:46.842560Z - 2025-07-29T07:12:46.842560Z,,,,,,,2025-07-29T07:11:51.842560Z,,2025-07-29T07:12:14.435320Z,
HE.KEF.00.?HZ | 2025-07-29T07:12:21.534050Z - 2025-07-29T07:13:21.534050Z,,,,,,,,,2025-07-29T07:12:26.534050Z,
HE.KUNI.00.BHZ | 2025-07-29T07:11:55.114720Z - 2025-07-29T07:12:55.114720Z,,,,,,,,,2025-07-29T07:12:00.114720Z,
HE.KY02.00.CZ | 2025-07-29T07:11:26.931410Z - 2025-07-29T07:12:26.931410Z,,,,,,,2025-07-29T07:11:31.931410Z,,2025-07-29T07:11:40.023370Z,
HE.LOVF.00.CZ | 2025-07-29T07:11:25.995760Z - 2025-07-29T07:12:25.995760Z,,,,,,,2025-07-29T07:11:30.995760Z,,2025-07-29T07:11:38.483050Z,
HE.MEF.00.BHZ | 2025-07-29T07:11:43.440890Z - 2025-07-29T07:12:43.440890Z,,,,,,,2025-07-29T07:11:48.440890Z,,2025-07-29T07:12:07.962660Z,
HE.NUR.00.SHZ | 2025-07-29T07:11:40.568130Z - 2025-07-29T07:12:40.568130Z,,,,,,,2025-07-29T07:11:45.568130Z,,2025-07-29T07:12:03.051690Z,
HE.PVF.00.CZ | 2025-07-29T07:11:29.780180Z - 2025-07-29T07:12:29.780180Z,,,,,,,2025-07-29T07:11:34.780180Z,,2025-07-29T07:11:44.805090Z,
HE.RAF.00.BHZ | 2025-07-29T07:12:41.117930Z - 2025-07-29T07:13:41.117930Z,,,,,,,,,2025-07-29T07:12:46.117930Z,
HE.RUF.00.BHZ | 2025-07-29T07:11:37.545940Z - 2025-07-29T07:12:37.545940Z,,,,,,,2025-07-29T07:11:42.545940Z,,2025-07-29T07:11:59.001630Z,
HE.SUF.00.BHZ | 2025-07-29T07:12:26.895690Z - 2025-07-29T07:13:26.895690Z,,,,,,,,,2025-07-29T07:12:31.895690Z,
HE.TRE03.00.CZ | 2025-07-29T07:11:50.511440Z - 2025-07-29T07:12:50.511440Z,,,,,,,2025-07-29T07:11:55.511440Z,,2025-07-29T07:12:21.255770Z,
HE.VJF.00.?HZ | 2025-07-29T07:11:17.899150Z - 2025-07-29T07:12:17.899150Z,,,,,,,2025-07-29T07:11:22.899150Z,,2025-07-29T07:11:24.627790Z,
FN.KLF.00.BHZ | 2025-08-04T05:11:44.029390Z - 2025-08-04T05:12:44.029390Z,,,,,,,2025-08-04T05:11:49.029390Z,,2025-08-04T05:12:11.459990Z,
FN.OLKF.00.BHZ | 2025-08-04T05:11:37.755140Z - 2025-08-04T05:12:37.755140Z,,,,,,,2025-08-04T05:11:42.755140Z,,2025-08-04T05:11:59.767250Z,
FN.OUL.00.BHZ | 2025-08-04T05:11:25.777180Z - 2025-08-04T05:12:25.777180Z,,,,,,,2025-08-04T05:11:30.777180Z,,2025-08-04T05:11:39.599350Z,
FN.RANF.00.?HZ | 2025-08-04T05:11:19.120000Z - 2025-08-04T05:12:19.120000Z,,,,,,,2025-08-04T05:11:24.120000Z,,2025-08-04T05:11:28.269520Z,
FN.RNF.00.BHZ | 2025-08-04T05:11:29.028960Z - 2025-08-04T05:12:29.028960Z,,,,,,,2025-08-04T05:11:34.028960Z,,2025-08-04T05:11:44.686840Z,
HE.KU1.00.SHZ | 2025-08-04T05:11:37.010560Z - 2025-08-04T05:12:37.010560Z,,,,,,,2025-08-04T05:11:42.010560Z,,2025-08-04T05:11:58.690680Z,
HE.KU2.00.SHZ | 2025-08-04T05:11:27.167280Z - 2025-08-04T05:12:27.167280Z,,,,,,,2025-08-04T05:11:32.167280Z,,2025-08-04T05:11:41.973760Z,
HE.KU6.00.BHZ | 2025-08-04T05:11:58.348980Z - 2025-08-04T05:12:58.348980Z,,,,,,,,,2025-08-04T05:12:03.348980Z,
HE.OBF0.00.BHZ | 2025-08-04T05:11:40.592510Z - 2025-08-04T05:12:40.592510Z,,,,,,,2025-08-04T05:11:45.592510Z,,2025-08-04T05:12:04.244480Z,
HE.OBF3.00.BHZ | 2025-08-04T05:11:34.042150Z - 2025-08-04T05:12:34.042150Z,,,,,,,2025-08-04T05:11:39.042150Z,,2025-08-04T05:11:53.805480Z,
HE.TOF.00.BHZ | 2025-08-04T05:11:28.856920Z - 2025-08-04T05:12:28.856920Z,,,,,,,2025-08-04T05:11:33.856920Z,,2025-08-04T05:11:45.230170Z,
FN.KLF.00.BHZ | 2025-08-03T08:13:03.368390Z - 2025-08-03T08:14:03.368390Z,,,,,,,2025-08-03T08:13:08.368390Z,,2025-08-03T08:13:29.011500Z,
FN.KMNF.00.?HZ | 2025-08-03T08:13:24.952630Z - 2025-08-03T08:14:24.952630Z,,,,,,,2025-08-03T08:13:29.952630Z,,2025-08-03T08:14:06.686220Z,
FN.RAJF.00.?HZ | 2025-08-03T08:14:06.167790Z - 2025-08-03T08:15:06.167790Z,,,,,,,,,2025-08-03T08:14:11.167790Z,
FN.RNF.00.BHN | 2025-08-03T08:13:19.142820Z - 2025-08-03T08:14:19.142820Z,,,,,,,,,2025-08-03T08:13:55.986890Z,
FN.RNF.00.BHZ | 2025-08-03T08:13:19.142820Z - 2025-08-03T08:14:19.142820Z,,,,,,,2025-08-03T08:13:24.142820Z,,,
FN.SGF.00.BHZ | 2025-08-03T08:13:18.843790Z - 2025-08-03T08:14:18.843790Z,,,,,,,2025-08-03T08:13:23.843790Z,,2025-08-03T08:13:56.093830Z,
HE.HEF.00.BHZ | 2025-08-03T08:13:05.119630Z - 2025-08-03T08:14:05.119630Z,,,,,,,2025-08-03T08:13:10.119630Z,,2025-08-03T08:13:31.461550Z,
HE.KIF.00.BHZ | 2025-08-03T08:13:03.959230Z - 2025-08-03T08:14:03.959230Z,,,,,,,2025-08-03T08:13:08.959230Z,,2025-08-03T08:13:29.338640Z,
HE.TOF.00.BHZ | 2025-08-03T08:13:14.115910Z - 2025-08-03T08:14:14.115910Z,,,,,,,2025-08-03T08:13:19.115910Z,,2025-08-03T08:13:47.947900Z,
HE.FIA0.00.?HZ | 2025-08-01T00:20:05.028780Z - 2025-08-01T00:21:05.028780Z,,,,,,,2025-08-01T00:20:10.028780Z,,2025-08-01T00:20:26.794920Z,
HE.FIA1.00.?HZ | 2025-08-01T00:20:05.028780Z - 2025-08-01T00:21:05.028780Z,,,,,,,2025-08-01T00:20:10.028780Z,,2025-08-01T00:20:26.794920Z,
HE.HEL1.00.BHZ | 2025-08-01T00:20:06.699110Z - 2025-08-01T00:21:06.699110Z,,,,,,,2025-08-01T00:20:11.699110Z,,2025-08-01T00:20:28.570470Z,
HE.HEL5.00.BHZ | 2025-08-01T00:20:08.207210Z - 2025-08-01T00:21:08.207210Z,,,,,,,2025-08-01T00:20:13.207210Z,,2025-08-01T00:20:31.178600Z,
HE.KAF.00.?HZ | 2025-08-01T00:20:14.685500Z - 2025-08-01T00:21:14.685500Z,,,,,,,2025-08-01T00:20:19.685500Z,,2025-08-01T00:20:43.491620Z,
HE.KEF.00.?HZ | 2025-08-01T00:20:20.997110Z - 2025-08-01T00:21:20.997110Z,,,,,,,2025-08-01T00:20:25.997110Z,,2025-08-01T00:20:53.510710Z,
HE.KUNI.00.BHZ | 2025-08-01T00:20:06.122740Z - 2025-08-01T00:21:06.122740Z,,,,,,,2025-08-01T00:20:11.122740Z,,2025-08-01T00:20:27.873670Z,
HE.KY02.00.CZ | 2025-08-01T00:19:54.819980Z - 2025-08-01T00:20:54.819980Z,,,,,,,2025-08-01T00:19:59.819980Z,,2025-08-01T00:20:07.350170Z,
HE.LOVF.00.CZ | 2025-08-01T00:19:53.903730Z - 2025-08-01T00:20:53.903730Z,,,,,,,2025-08-01T00:19:58.903730Z,,2025-08-01T00:20:06.216960Z,
HE.MEF.00.BHZ | 2025-08-01T00:20:10.970320Z - 2025-08-01T00:21:10.970320Z,,,,,,,2025-08-01T00:20:15.970320Z,,2025-08-01T00:20:35.513370Z,
HE.NUR.00.SHZ | 2025-08-01T00:20:08.189240Z - 2025-08-01T00:21:08.189240Z,,,,,,,2025-08-01T00:20:13.189240Z,,2025-08-01T00:20:31.097090Z,
HE.PVF.00.CZ | 2025-08-01T00:19:57.696970Z - 2025-08-01T00:20:57.696970Z,,,,,,,2025-08-01T00:20:02.696970Z,,2025-08-01T00:20:12.868400Z,
HE.RSUO.00.BHZ | 2025-08-01T00:20:06.617850Z - 2025-08-01T00:21:06.617850Z,,,,,,,2025-08-01T00:20:11.617850Z,,2025-08-01T00:20:28.100980Z,
HE.RUF.00.BHZ | 2025-08-01T00:20:05.515630Z - 2025-08-01T00:21:05.515630Z,,,,,,,2025-08-01T00:20:10.515630Z,,2025-08-01T00:20:27.191740Z,
HE.SUF.00.BHZ | 2025-08-01T00:20:24.523650Z - 2025-08-01T00:21:24.523650Z,,,,,,,2025-08-01T00:20:29.523650Z,,2025-08-01T00:20:59.740400Z,
HE.TRE03.00.CZ | 2025-08-01T00:20:18.658190Z - 2025-08-01T00:21:18.658190Z,,,,,,,2025-08-01T00:20:23.658190Z,,2025-08-01T00:20:49.544820Z,
HE.TVF.00.BHZ | 2025-08-01T00:20:20.710220Z - 2025-08-01T00:21:20.710220Z,,,,,,,2025-08-01T00:20:25.710220Z,,2025-08-01T00:20:54.293450Z,
HE.VJF.00.?HZ | 2025-08-01T00:19:45.814350Z - 2025-08-01T00:20:45.814350Z,,,,,,,2025-08-01T00:19:50.814350Z,,2025-08-01T00:19:52.479340Z,
HE.FIA0.00.?HZ | 2025-08-03T17:11:16.632730Z - 2025-08-03T17:12:16.632730Z,,,,,,,2025-08-03T17:11:21.632730Z,,2025-08-03T17:11:38.232580Z,
HE.FIA1.00.?HE | 2025-08-03T17:11:16.823820Z - 2025-08-03T17:12:16.823820Z,,,,,,,,,2025-08-03T17:11:38.473110Z,
HE.FIA1.00.?HZ | 2025-08-03T17:11:16.823820Z - 2025-08-03T17:12:16.823820Z,,,,,,,2025-08-03T17:11:21.823820Z,,,
HE.KAF.00.?HZ | 2025-08-03T17:11:49.963380Z - 2025-08-03T17:12:49.963380Z,,,,,,,,,2025-08-03T17:11:54.963380Z,
HE.KEF.00.?HZ | 2025-08-03T17:12:00.697200Z - 2025-08-03T17:13:00.697200Z,,,,,,,,,2025-08-03T17:12:05.697200Z,
HE.KY02.00.CZ | 2025-08-03T17:11:06.254490Z - 2025-08-03T17:12:06.254490Z,,,,,,,2025-08-03T17:11:11.254490Z,,2025-08-03T17:11:19.638380Z,
HE.KY17.00.CZ | 2025-08-03T17:11:04.478390Z - 2025-08-03T17:12:04.478390Z,,,,,,,2025-08-03T17:11:09.478390Z,,,
HE.LOVF.00.CZ | 2025-08-03T17:11:05.085110Z - 2025-08-03T17:12:05.085110Z,,,,,,,2025-08-03T17:11:10.085110Z,,2025-08-03T17:11:17.219060Z,
HE.MEF.00.BHZ | 2025-08-03T17:11:42.120340Z - 2025-08-03T17:12:42.120340Z,,,,,,,,,2025-08-03T17:11:47.120340Z,
HE.PVF.00.CZ | 2025-08-03T17:11:08.899430Z - 2025-08-03T17:12:08.899430Z,,,,,,,2025-08-03T17:11:13.899430Z,,2025-08-03T17:11:24.678380Z,
HE.RUF.00.BHZ | 2025-08-03T17:11:32.875090Z - 2025-08-03T17:12:32.875090Z,,,,,,,,,2025-08-03T17:11:37.875090Z,
HE.TRE03.00.CZ | 2025-08-03T17:11:56.075220Z - 2025-08-03T17:12:56.075220Z,,,,,,,,,2025-08-03T17:12:01.075220Z,
HE.TVF.00.BHN | 2025-08-03T17:12:00.135120Z - 2025-08-03T17:13:00.135120Z,,,,,,,,,2025-08-03T17:12:05.135120Z,
HE.VJF.00.?HZ | 2025-08-03T17:10:57.024740Z - 2025-08-03T17:11:57.024740Z,,,,,,,2025-08-03T17:11:02.024740Z,,2025-08-03T17:11:03.796540Z,
FN.KMNF.00.?HZ | 2025-08-02T20:36:52.504610Z - 2025-08-02T20:37:52.504610Z,,,,,,,,,2025-08-02T20:36:57.504610Z,
FN.MSF.00.BHZ | 2025-08-02T20:35:43.822420Z - 2025-08-02T20:36:43.822420Z,,,,,,,2025-08-02T20:35:48.822420Z,,2025-08-02T20:36:07.614520Z,
FN.OLKF.00.BHZ | 2025-08-02T20:35:40.359650Z - 2025-08-02T20:36:40.359650Z,,,,,,,2025-08-02T20:35:45.359650Z,,2025-08-02T20:36:00.499230Z,
FN.OUL.00.BHZ | 2025-08-02T20:36:46.612810Z - 2025-08-02T20:37:46.612810Z,,,,,,,,,2025-08-02T20:36:51.612810Z,
FN.RAJF.00.?HZ | 2025-08-02T20:36:32.025680Z - 2025-08-02T20:37:32.025680Z,,,,,,,,,2025-08-02T20:36:37.025680Z,
FN.RANF.00.?HZ | 2025-08-02T20:36:27.338530Z - 2025-08-02T20:37:27.338530Z,,,,,,,,,2025-08-02T20:36:32.338530Z,
FN.RNF.00.BHZ | 2025-08-02T20:36:00.526980Z - 2025-08-02T20:37:00.526980Z,,,,,,,2025-08-02T20:36:05.526980Z,,2025-08-02T20:36:39.518160Z,
FN.SGF.00.BHZ | 2025-08-02T20:36:33.859950Z - 2025-08-02T20:37:33.859950Z,,,,,,,,,2025-08-02T20:36:38.859950Z,
HE.KEV.00.?HZ | 2025-08-02T20:37:04.053300Z - 2025-08-02T20:38:04.053300Z,,,,,,,,,2025-08-02T20:37:09.053300Z,
HE.KJNF.00.CZ | 2025-08-02T20:36:40.494680Z - 2025-08-02T20:37:40.494680Z,,,,,,,,,2025-08-02T20:36:45.494680Z,
HE.KU1.00.SHZ | 2025-08-02T20:35:43.840810Z - 2025-08-02T20:36:43.840810Z,,,,,,,2025-08-02T20:35:48.840810Z,,2025-08-02T20:36:06.886640Z,
HE.KU2.00.SHZ | 2025-08-02T20:36:13.279490Z - 2025-08-02T20:37:13.279490Z,,,,,,,,,2025-08-02T20:36:18.279490Z,
HE.KU6.00.BHZ | 2025-08-02T20:35:37.658760Z - 2025-08-02T20:36:37.658760Z,,,,,,,2025-08-02T20:35:42.658760Z,,2025-08-02T20:35:56.694340Z,
HE.RMF.00.BHZ | 2025-08-02T20:36:29.966550Z - 2025-08-02T20:37:29.966550Z,,,,,,,,,2025-08-02T20:36:34.966550Z,
HE.VRF.00.BHZ | 2025-08-02T20:35:49.053570Z - 2025-08-02T20:36:49.053570Z,,,,,,,2025-08-02T20:35:54.053570Z,,2025-08-02T20:36:16.294030Z,
HE.ECKF.00.CZ | 2025-08-06T13:24:21.819600Z - 2025-08-06T13:25:21.819600Z,,,,,,,2025-08-06T13:24:26.819600Z,,2025-08-06T13:24:50.966420Z,
HE.KORF.00.CZ | 2025-08-06T13:25:01.866910Z - 2025-08-06T13:26:01.866910Z,,,,,,,,,2025-08-06T13:25:06.866910Z,
HE.KPF.00.BHZ | 2025-08-06T13:24:23.475380Z - 2025-08-06T13:25:23.475380Z,,,,,,,2025-08-06T13:24:28.475380Z,,2025-08-06T13:24:53.864030Z,
HE.RAF.00.BHZ | 2025-08-06T13:24:25.269140Z - 2025-08-06T13:25:25.269140Z,,,,,,,2025-08-06T13:24:30.269140Z,,2025-08-06T13:24:56.901050Z,
HE.VAF.00.BHZ | 2025-08-06T13:24:31.064380Z - 2025-08-06T13:25:31.064380Z,,,,,,,2025-08-06T13:24:36.064380Z,,2025-08-06T13:25:07.562200Z,
UP.AAL.00.BHZ | 2025-08-06T13:24:24.321120Z - 2025-08-06T13:25:24.321120Z,,,,,,,2025-08-06T13:24:29.321120Z,,2025-08-06T13:24:56.485690Z,
HE.ECKF.00.CZ | 2025-08-11T20:58:48.507960Z - 2025-08-11T20:59:48.507960Z,,,,,,,2025-08-11T20:58:53.507960Z,,2025-08-11T20:59:10.017730Z,
HE.HEL5.00.BHZ | 2025-08-11T20:59:01.304260Z - 2025-08-11T21:00:01.304260Z,,,,,,,2025-08-11T20:59:06.304260Z,,2025-08-11T20:59:32.513430Z,
HE.KEF.00.?HZ | 2025-08-11T20:59:02.148670Z - 2025-08-11T21:00:02.148670Z,,,,,,,2025-08-11T20:59:07.148670Z,,2025-08-11T20:59:32.480950Z,
HE.KORF.00.CZ | 2025-08-11T20:58:44.985230Z - 2025-08-11T20:59:44.985230Z,,,,,,,2025-08-11T20:58:49.985230Z,,2025-08-11T20:59:03.362620Z,
HE.KPF.00.BHZ | 2025-08-11T20:58:40.719270Z - 2025-08-11T20:59:40.719270Z,,,,,,,2025-08-11T20:58:45.719270Z,,2025-08-11T20:58:55.767040Z,
HE.KUNI.00.BHZ | 2025-08-11T20:59:01.304260Z - 2025-08-11T21:00:01.304260Z,,,,,,,2025-08-11T20:59:06.304260Z,,2025-08-11T20:59:32.123700Z,
HE.MEF.00.BHZ | 2025-08-11T20:58:57.894140Z - 2025-08-11T20:59:57.894140Z,,,,,,,2025-08-11T20:59:02.894140Z,,2025-08-11T20:59:26.050450Z,
HE.NUR.00.SHZ | 2025-08-11T20:58:57.569370Z - 2025-08-11T20:59:57.569370Z,,,,,,,2025-08-11T20:59:02.569370Z,,2025-08-11T20:59:25.530810Z,
HE.RAF.00.BHZ | 2025-08-11T20:58:30.482080Z - 2025-08-11T20:59:30.482080Z,,,,,,,2025-08-11T20:58:35.482080Z,,2025-08-11T20:58:38.666340Z,
HE.TRE03.00.CZ | 2025-08-11T20:58:53.134850Z - 2025-08-11T20:59:53.134850Z,,,,,,,2025-08-11T20:58:58.134850Z,,2025-08-11T20:59:17.342320Z,
HE.TVF.00.BHZ | 2025-08-11T20:58:55.321580Z - 2025-08-11T20:59:55.321580Z,,,,,,,2025-08-11T20:59:00.321580Z,,2025-08-11T20:59:21.129130Z,
HE.VAF.00.BHZ | 2025-08-11T20:59:02.542530Z - 2025-08-11T21:00:02.542530Z,,,,,,,2025-08-11T20:59:07.542530Z,,,
UP.AAL.00.BHZ | 2025-08-11T20:58:47.002300Z - 2025-08-11T20:59:47.002300Z,,,,,,,2025-08-11T20:58:52.002300Z,,2025-08-11T20:59:07.430170Z,
HE.FIA0.00.?HZ | 2025-08-13T15:06:37.369260Z - 2025-08-13T15:07:37.369260Z,,,,,,,2025-08-13T15:06:42.369260Z,,2025-08-13T15:06:51.914360Z,
HE.FIA1.00.?HZ | 2025-08-13T15:06:37.464440Z - 2025-08-13T15:07:37.464440Z,,,,,,,2025-08-13T15:06:42.464440Z,,2025-08-13T15:06:51.914360Z,
HE.HEL1.00.BHZ | 2025-08-13T15:07:01.539940Z - 2025-08-13T15:08:01.539940Z,,,,,,,,,2025-08-13T15:07:06.539940Z,
HE.KAF.00.?HZ | 2025-08-13T15:07:04.416860Z - 2025-08-13T15:08:04.416860Z,,,,,,,,,2025-08-13T15:07:09.416860Z,
HE.KEF.00.?HZ | 2025-08-13T15:06:53.792560Z - 2025-08-13T15:07:53.792560Z,,,,,,,2025-08-13T15:06:58.792560Z,,2025-08-13T15:07:20.158030Z,
HE.KPF.00.BHZ | 2025-08-13T15:07:42.338690Z - 2025-08-13T15:08:42.338690Z,,,,,,,,,2025-08-13T15:07:47.338690Z,
HE.KUNI.00.BHZ | 2025-08-13T15:06:44.936950Z - 2025-08-13T15:07:44.936950Z,,,,,,,2025-08-13T15:06:49.936950Z,,2025-08-13T15:07:04.532020Z,
HE.KY02.00.CZ | 2025-08-13T15:06:26.407650Z - 2025-08-13T15:07:26.407650Z,,,,,,,2025-08-13T15:06:31.407650Z,,2025-08-13T15:06:33.347800Z,
HE.KY17.00.CZ | 2025-08-13T15:06:25.591590Z - 2025-08-13T15:07:25.591590Z,,,,,,,2025-08-13T15:06:30.591590Z,,2025-08-13T15:06:31.963360Z,
HE.LAUT.00.BHZ | 2025-08-13T15:07:02.612410Z - 2025-08-13T15:08:02.612410Z,,,,,,,,,2025-08-13T15:07:07.612410Z,
HE.LOVF.00.CZ | 2025-08-13T15:06:33.449190Z - 2025-08-13T15:07:33.449190Z,,,,,,,2025-08-13T15:06:38.449190Z,,2025-08-13T15:06:45.391700Z,
HE.MEF.00.BHZ | 2025-08-13T15:06:48.836770Z - 2025-08-13T15:07:48.836770Z,,,,,,,2025-08-13T15:06:53.836770Z,,2025-08-13T15:07:12.204430Z,
HE.NUR.00.SHZ | 2025-08-13T15:06:45.322750Z - 2025-08-13T15:07:45.322750Z,,,,,,,2025-08-13T15:06:50.322750Z,,2025-08-13T15:07:05.135100Z,
HE.PVF.00.CZ | 2025-08-13T15:06:35.162640Z - 2025-08-13T15:07:35.162640Z,,,,,,,2025-08-13T15:06:40.162640Z,,2025-08-13T15:06:48.319410Z,
HE.RAF.00.BHZ | 2025-08-13T15:07:41.725950Z - 2025-08-13T15:08:41.725950Z,,,,,,,,,2025-08-13T15:07:46.725950Z,
HE.RUF.00.BHZ | 2025-08-13T15:06:44.194810Z - 2025-08-13T15:07:44.194810Z,,,,,,,2025-08-13T15:06:49.194810Z,,2025-08-13T15:07:03.550360Z,
HE.SUF.00.BHZ | 2025-08-13T15:07:22.156470Z - 2025-08-13T15:08:22.156470Z,,,,,,,,,2025-08-13T15:07:27.156470Z,
HE.TVF.00.BHZ | 2025-08-13T15:07:27.300840Z - 2025-08-13T15:08:27.300840Z,,,,,,,,,2025-08-13T15:07:32.300840Z,
HE.VJF.00.?HZ | 2025-08-13T15:06:31.631820Z - 2025-08-13T15:07:31.631820Z,,,,,,,2025-08-13T15:06:36.631820Z,,2025-08-13T15:06:42.424690Z,
HE.FIA0.00.?HZ | 2025-08-13T15:18:40.500610Z - 2025-08-13T15:19:40.500610Z,,,,,,,2025-08-13T15:18:45.500610Z,,2025-08-13T15:18:55.159620Z,
HE.FIA1.00.?HZ | 2025-08-13T15:18:40.581530Z - 2025-08-13T15:19:40.581530Z,,,,,,,2025-08-13T15:18:45.581530Z,,2025-08-13T15:18:55.023830Z,
HE.KAF.00.?HZ | 2025-08-13T15:19:07.445490Z - 2025-08-13T15:20:07.445490Z,,,,,,,,,2025-08-13T15:19:12.445490Z,
HE.KEF.00.?HZ | 2025-08-13T15:19:18.809730Z - 2025-08-13T15:20:18.809730Z,,,,,,,,,2025-08-13T15:19:23.809730Z,
HE.KY02.00.CZ | 2025-08-13T15:18:29.606310Z - 2025-08-13T15:19:29.606310Z,,,,,,,2025-08-13T15:18:34.606310Z,,,
HE.KY17.00.CZ | 2025-08-13T15:18:28.791540Z - 2025-08-13T15:19:28.791540Z,,,,,,,2025-08-13T15:18:33.791540Z,,2025-08-13T15:18:35.162270Z,
HE.LOVF.00.CZ | 2025-08-13T15:18:36.767380Z - 2025-08-13T15:19:36.767380Z,,,,,,,2025-08-13T15:18:41.767380Z,,2025-08-13T15:18:48.545710Z,
HE.MEF.00.BHZ | 2025-08-13T15:19:10.872650Z - 2025-08-13T15:20:10.872650Z,,,,,,,,,2025-08-13T15:19:15.872650Z,
HE.PVF.00.CZ | 2025-08-13T15:18:38.404020Z - 2025-08-13T15:19:38.404020Z,,,,,,,2025-08-13T15:18:43.404020Z,,2025-08-13T15:18:51.492100Z,
HE.SUF.00.BHZ | 2025-08-13T15:19:26.106290Z - 2025-08-13T15:20:26.106290Z,,,,,,,,,2025-08-13T15:19:31.106290Z,
HE.VJF.00.?HZ | 2025-08-13T15:18:34.780180Z - 2025-08-13T15:19:34.780180Z,,,,,,,2025-08-13T15:18:39.780180Z,,2025-08-13T15:18:45.122810Z,
HE.FIA0.00.?HZ | 2025-08-13T15:22:30.720310Z - 2025-08-13T15:23:30.720310Z,,,,,,,2025-08-13T15:22:35.720310Z,,2025-08-13T15:22:45.110050Z,
HE.FIA1.00.?HZ | 2025-08-13T15:22:30.709910Z - 2025-08-13T15:23:30.709910Z,,,,,,,2025-08-13T15:22:35.709910Z,,2025-08-13T15:22:45.262260Z,
HE.HEL5.00.BHZ | 2025-08-13T15:22:40.782920Z - 2025-08-13T15:23:40.782920Z,,,,,,,2025-08-13T15:22:45.782920Z,,,
HE.KAF.00.?HZ | 2025-08-13T15:22:57.940660Z - 2025-08-13T15:23:57.940660Z,,,,,,,,,2025-08-13T15:23:02.940660Z,
HE.KEF.00.?HZ | 2025-08-13T15:22:47.028990Z - 2025-08-13T15:23:47.028990Z,,,,,,,2025-08-13T15:22:52.028990Z,,2025-08-13T15:23:13.055540Z,
HE.KPF.00.BHZ | 2025-08-13T15:23:01.391550Z - 2025-08-13T15:24:01.391550Z,,,,,,,2025-08-13T15:23:06.391550Z,,2025-08-13T15:23:38.643370Z,
HE.KY02.00.CZ | 2025-08-13T15:22:19.763340Z - 2025-08-13T15:23:19.763340Z,,,,,,,2025-08-13T15:22:24.763340Z,,2025-08-13T15:22:26.699050Z,
HE.KY17.00.CZ | 2025-08-13T15:22:18.935750Z - 2025-08-13T15:23:18.935750Z,,,,,,,2025-08-13T15:22:23.935750Z,,2025-08-13T15:22:25.259610Z,
HE.LOVF.00.CZ | 2025-08-13T15:22:26.823190Z - 2025-08-13T15:23:26.823190Z,,,,,,,2025-08-13T15:22:31.823190Z,,2025-08-13T15:22:38.765770Z,
HE.NIF.00.BHZ | 2025-08-13T15:23:34.579000Z - 2025-08-13T15:24:34.579000Z,,,,,,,,,2025-08-13T15:23:39.579000Z,
HE.NUR.00.SHZ | 2025-08-13T15:22:38.700780Z - 2025-08-13T15:23:38.700780Z,,,,,,,2025-08-13T15:22:43.700780Z,,2025-08-13T15:22:58.675860Z,
HE.PVF.00.CN | 2025-08-13T15:22:28.563760Z - 2025-08-13T15:23:28.563760Z,,,,,,,2025-08-13T15:22:33.563760Z,,,
HE.PVF.00.CZ | 2025-08-13T15:22:28.563760Z - 2025-08-13T15:23:28.563760Z,,,,,,,,,2025-08-13T15:22:41.665260Z,
HE.RAF.00.BHZ | 2025-08-13T15:23:00.928710Z - 2025-08-13T15:24:00.928710Z,,,,,,,2025-08-13T15:23:05.928710Z,,2025-08-13T15:23:39.406050Z,
HE.RUF.00.BHZ | 2025-08-13T15:22:37.526560Z - 2025-08-13T15:23:37.526560Z,,,,,,,2025-08-13T15:22:42.526560Z,,2025-08-13T15:22:56.265510Z,
HE.SUF.00.BHZ | 2025-08-13T15:23:16.643040Z - 2025-08-13T15:24:16.643040Z,,,,,,,,,2025-08-13T15:23:21.643040Z,
HE.TRE03.00.CZ | 2025-08-13T15:22:45.162220Z - 2025-08-13T15:23:45.162220Z,,,,,,,2025-08-13T15:22:50.162220Z,,2025-08-13T15:23:09.540590Z,
HE.TVF.00.BHZ | 2025-08-13T15:23:21.494040Z - 2025-08-13T15:24:21.494040Z,,,,,,,,,2025-08-13T15:23:26.494040Z,
HE.VJF.00.?HZ | 2025-08-13T15:22:24.914830Z - 2025-08-13T15:23:24.914830Z,,,,,,,2025-08-13T15:22:29.914830Z,,2025-08-13T15:22:35.494700Z,
HE.FIA0.00.?HZ | 2025-08-13T15:25:49.181590Z - 2025-08-13T15:26:49.181590Z,,,,,,,2025-08-13T15:25:54.181590Z,,2025-08-13T15:26:03.418160Z,
