file_name,network,station,instrument_type,station_lat,station_lon,station_elv,p_arrival_time,p_probability,s_arrival_time,s_probability
FN.KLF.00.BHZ | 2025-01-01T09:21:58.961627Z - 2025-01-01T09:22:58.961627Z,,,,,,,2025-01-01T09:22:07.766970Z,,2025-01-01T09:22:17.997750Z,
HE.ECKF.00.CZ | 2025-07-05T15:33:55.769123Z - 2025-07-05T15:34:55.769123Z,,,,,,,,,2025-07-05T15:34:24.910000Z,
HE.KORF.00.CZ | 2025-07-05T15:34:17.422063Z - 2025-07-05T15:35:17.422063Z,,,,,,,,,2025-07-05T15:34:51.908860Z,
HE.KPF.00.BHZ | 2025-07-05T15:34:29.575740Z - 2025-07-05T15:35:29.575740Z,,,,,,,,,2025-07-05T15:34:57.076630Z,
HE.RAF.00.BHZ | 2025-07-05T15:34:36.943641Z - 2025-07-05T15:35:36.943641Z,,,,,,,,,2025-07-05T15:34:50.420000Z,
UP.AAL.00.BHZ | 2025-07-05T15:33:45.858787Z - 2025-07-05T15:34:45.858787Z,,,,,,,2025-07-05T15:34:07.970000Z,,2025-07-05T15:34:31.500000Z,
HE.ECKF.00.CZ | 2025-07-05T22:06:21.280062Z - 2025-07-05T22:07:21.280062Z,,,,,,,,,2025-07-05T22:06:43.530020Z,
HE.FIA0.00.?HZ | 2025-07-05T22:06:39.469537Z - 2025-07-05T22:07:39.469537Z,,,,,,,,,2025-07-05T22:07:06.950440Z,
HE.FIA1.00.?HZ | 2025-07-05T22:06:58.888681Z - 2025-07-05T22:07:58.888681Z,,,,,,,,,2025-07-05T22:07:06.950440Z,
HE.KEF.00.?HZ | 2025-07-05T22:06:56.470524Z - 2025-07-05T22:07:56.470524Z,,,,,,,,,2025-07-05T22:07:08.978960Z,
HE.KORF.00.CZ | 2025-07-05T22:05:40.611756Z - 2025-07-05T22:06:40.611756Z,,,,,,,2025-07-05T22:06:09.070000Z,,2025-07-05T22:06:14.310000Z,
HE.KPF.00.BHZ | 2025-07-05T22:06:04.722533Z - 2025-07-05T22:07:04.722533Z,,,,,,,,,2025-07-05T22:06:48.889110Z,
HE.LOVF.00.CZ | 2025-07-05T22:06:45.908825Z - 2025-07-05T22:07:45.908825Z,,,,,,,,,2025-07-05T22:07:02.481250Z,
HE.MEF.00.BHZ | 2025-07-05T22:05:38.588913Z - 2025-07-05T22:06:38.588913Z,,,,,,,,,2025-07-05T22:06:33.571990Z,
HE.NUR.00.SHZ | 2025-07-05T22:06:14.253033Z - 2025-07-05T22:07:14.253033Z,,,,,,,,,2025-07-05T22:06:37.980000Z,
HE.PVF.00.CZ | 2025-07-05T22:06:32.980404Z - 2025-07-05T22:07:32.980404Z,,,,,,,,,2025-07-05T22:06:56.185900Z,
HE.RAF.00.BHZ | 2025-07-05T22:05:51.158104Z - 2025-07-05T22:06:51.158104Z,,,,,,,2025-07-05T22:06:15.020000Z,,2025-07-05T22:06:25.080000Z,
HE.TRE03.00.CZ | 2025-07-05T22:06:45.218205Z - 2025-07-05T22:07:45.218205Z,,,,,,,,,2025-07-05T22:06:53.164640Z,
HE.TVF.00.BHZ | 2025-07-05T22:05:29.107107Z - 2025-07-05T22:06:29.107107Z,,,,,,,2025-07-05T22:06:12.904040Z,,2025-07-05T22:06:21.389310Z,
UP.AAL.00.BHZ | 2025-07-05T22:06:18.300427Z - 2025-07-05T22:07:18.300427Z,,,,,,,,,2025-07-05T22:06:36.538210Z,
FN.KLF.00.BHZ | 2025-07-08T01:54:18.320577Z - 2025-07-08T01:55:18.320577Z,,,,,,,2025-07-08T01:54:36.204740Z,,2025-07-08T01:55:07.742310Z,
FN.KMNF.00.?HZ | 2025-07-08T01:53:49.249654Z - 2025-07-08T01:54:49.249654Z,,,,,,,2025-07-08T01:54:15.537100Z,,2025-07-08T01:54:30.063570Z,
FN.RAJF.00.?HZ | 2025-07-08T01:54:08.471572Z - 2025-07-08T01:55:08.471572Z,,,,,,,2025-07-08T01:54:28.480010Z,,2025-07-08T01:54:53.464990Z,
FN.SGF.00.BHZ | 2025-07-08T01:54:30.460399Z - 2025-07-08T01:55:30.460399Z,,,,,,,2025-07-08T01:54:35.651300Z,,2025-07-08T01:55:05.997980Z,
HE.HEF.00.BHZ | 2025-07-08T01:54:01.869962Z - 2025-07-08T01:55:01.869962Z,,,,,,,2025-07-08T01:54:19.957030Z,,2025-07-08T01:54:38.266040Z,
HE.KEV.00.?HZ | 2025-07-08T01:53:59.111037Z - 2025-07-08T01:54:59.111037Z,,,,,,,2025-07-08T01:54:11.205910Z,,2025-07-08T01:54:22.925850Z,
HE.KIF.00.BHZ | 2025-07-08T01:54:06.370045Z - 2025-07-08T01:55:06.370045Z,,,,,,,2025-07-08T01:54:20.483850Z,,2025-07-08T01:54:38.636490Z,
HE.VRF.00.BHZ | 2025-07-08T01:54:28.832603Z - 2025-07-08T01:55:28.832603Z,,,,,,,2025-07-08T01:54:40.116490Z,,2025-07-08T01:55:14.309120Z,
HE.OBF0.00.BHZ | 2025-07-09T02:25:50.699186Z - 2025-07-09T02:26:50.699186Z,,,,,,,2025-07-09T02:26:07.402570Z,,2025-07-09T02:26:24.541680Z,
HE.OBF3.00.BHZ | 2025-07-09T02:25:49.616240Z - 2025-07-09T02:26:49.616240Z,,,,,,,2025-07-09T02:26:10.977040Z,,2025-07-09T02:26:31.200390Z,
HE.OBF8.00.BHZ | 2025-07-09T02:25:52.068034Z - 2025-07-09T02:26:52.068034Z,,,,,,,,,2025-07-09T02:26:14.376420Z,
HE.TOF.00.BHZ | 2025-07-09T02:25:56.428778Z - 2025-07-09T02:26:56.428778Z,,,,,,,,,2025-07-09T02:26:44.432460Z,
HE.VAF.00.BHZ | 2025-07-09T02:25:52.841290Z - 2025-07-09T02:26:52.841290Z,,,,,,,2025-07-09T02:26:14.602460Z,,2025-07-09T02:26:36.135570Z,
FN.OUL.00.BHZ | 2025-07-11T14:00:32.196533Z - 2025-07-11T14:01:32.196533Z,,,,,,,,,2025-07-11T14:00:55.650040Z,
FN.RANF.00.?HZ | 2025-07-11T14:00:51.683192Z - 2025-07-11T14:01:51.683192Z,,,,,,,,,2025-07-11T14:01:12.972260Z,
FN.RNF.00.BHZ | 2025-07-11T14:01:10.218781Z - 2025-07-11T14:02:10.218781Z,,,,,,,,,2025-07-11T14:01:15.242510Z,
HE.OBF0.00.BHZ | 2025-07-11T14:00:10.641836Z - 2025-07-11T14:01:10.641836Z,,,,,,,2025-07-11T14:00:22.295070Z,,2025-07-11T14:00:36.708570Z,
HE.OBF3.00.BHZ | 2025-07-11T14:00:11.868235Z - 2025-07-11T14:01:11.868235Z,,,,,,,2025-07-11T14:00:24.520320Z,,2025-07-11T14:00:40.714530Z,
HE.OBF8.00.BHZ | 2025-07-11T13:59:36.836379Z - 2025-07-11T14:00:36.836379Z,,,,,,,2025-07-11T14:00:18.498020Z,,2025-07-11T14:00:30.676440Z,
HE.TOF.00.BHZ | 2025-07-11T13:59:56.865345Z - 2025-07-11T14:00:56.865345Z,,,,,,,,,2025-07-11T14:00:50.453290Z,
HE.VAF.00.BHZ | 2025-07-11T14:00:45.858365Z - 2025-07-11T14:01:45.858365Z,,,,,,,,,2025-07-11T14:01:07.799080Z,
FN.MSF.00.BHZ | 2025-07-13T19:19:38.621265Z - 2025-07-13T19:20:38.621265Z,,,,,,,2025-07-13T19:19:55.500430Z,,2025-07-13T19:19:59.569190Z,
FN.OLKF.00.BHZ | 2025-07-13T19:19:37.497363Z - 2025-07-13T19:20:37.497363Z,,,,,,,2025-07-13T19:19:56.203870Z,,2025-07-13T19:20:00.826420Z,
FN.OUL.00.BHZ | 2025-07-13T19:19:51.822122Z - 2025-07-13T19:20:51.822122Z,,,,,,,2025-07-13T19:20:20.830030Z,,2025-07-13T19:20:43.055520Z,
FN.RAJF.00.?HZ | 2025-07-13T19:20:36.950380Z - 2025-07-13T19:21:36.950380Z,,,,,,,,,2025-07-13T19:20:59.744950Z,
FN.RANF.00.?HZ | 2025-07-13T19:19:53.877754Z - 2025-07-13T19:20:53.877754Z,,,,,,,2025-07-13T19:20:10.240480Z,,2025-07-13T19:20:24.546820Z,
FN.RNF.00.BHZ | 2025-07-13T19:19:51.071380Z - 2025-07-13T19:20:51.071380Z,,,,,,,2025-07-13T19:20:16.949060Z,,2025-07-13T19:20:36.847850Z,
FN.SGF.00.BHZ | 2025-07-13T19:19:51.698014Z - 2025-07-13T19:20:51.698014Z,,,,,,,2025-07-13T19:20:21.329000Z,,2025-07-13T19:20:44.059510Z,
HE.KJNF.00.CZ | 2025-07-13T19:19:54.936175Z - 2025-07-13T19:20:54.936175Z,,,,,,,2025-07-13T19:20:22.878840Z,,2025-07-13T19:20:47.172190Z,
HE.KU1.00.SHZ | 2025-07-13T19:19:29.105496Z - 2025-07-13T19:20:29.105496Z,,,,,,,2025-07-13T19:19:58.688100Z,,2025-07-13T19:20:04.950890Z,
HE.KU2.00.SHZ | 2025-07-13T19:19:20.809800Z - 2025-07-13T19:20:20.809800Z,,,,,,,2025-07-13T19:20:01.471310Z,,2025-07-13T19:20:09.837970Z,
HE.NIF.00.BHZ | 2025-07-13T19:20:44.626585Z - 2025-07-13T19:21:44.626585Z,,,,,,,,,2025-07-13T19:21:05.437060Z,
HE.OBF3.00.BHZ | 2025-07-13T19:20:22.137555Z - 2025-07-13T19:21:22.137555Z,,,,,,,2025-07-13T19:20:28.919870Z,,2025-07-13T19:20:56.811900Z,
HE.RMF.00.BHZ | 2025-07-13T19:20:07.922433Z - 2025-07-13T19:21:07.922433Z,,,,,,,,,2025-07-13T19:20:43.250410Z,
HE.SUF.00.BHN | 2025-07-13T19:21:09.441312Z - 2025-07-13T19:22:09.441312Z,,,,,,,,,2025-07-13T19:21:27.408630Z,
HE.TOF.00.BHZ | 2025-07-13T19:20:10.800416Z - 2025-07-13T19:21:10.800416Z,,,,,,,,,2025-07-13T19:20:51.292020Z,
HE.VRF.00.BHZ | 2025-07-13T19:20:14.894166Z - 2025-07-13T19:21:14.894166Z,,,,,,,2025-07-13T19:20:19.959240Z,,2025-07-13T19:20:41.626520Z,
FN.KLF.00.BHZ | 2025-07-14T04:58:16.137664Z - 2025-07-14T04:59:16.137664Z,,,,,,,2025-07-14T04:58:47.701860Z,,,
FN.KLF.00.BHZ | 2025-07-14T04:59:11.501846Z - 2025-07-14T05:00:11.501846Z,,,,,,,,,2025-07-14T04:59:42.577600Z,
FN.KMNF.00.?HZ | 2025-07-14T04:58:26.896874Z - 2025-07-14T04:59:26.896874Z,,,,,,,2025-07-14T04:58:41.018780Z,,2025-07-14T04:59:19.338350Z,
FN.RAJF.00.?HZ | 2025-07-14T04:58:26.313986Z - 2025-07-14T04:59:26.313986Z,,,,,,,2025-07-14T04:58:51.648880Z,,,
HE.HEF.00.BHZ | 2025-07-14T04:58:26.003242Z - 2025-07-14T04:59:26.003242Z,,,,,,,2025-07-14T04:58:34.258850Z,,2025-07-14T04:59:13.333640Z,
HE.KEV.00.?HZ | 2025-07-14T04:58:28.807529Z - 2025-07-14T04:59:28.807529Z,,,,,,,2025-07-14T04:58:38.241790Z,,2025-07-14T04:59:14.900640Z,
HE.KIF.00.BHZ | 2025-07-14T04:57:52.721840Z - 2025-07-14T04:58:52.721840Z,,,,,,,2025-07-14T04:58:18.197230Z,,2025-07-14T04:58:39.381360Z,
HE.KEF.00.?HZ | 2025-07-10T23:39:56.762503Z - 2025-07-10T23:40:56.762503Z,,,,,,,,,2025-07-10T23:40:47.277820Z,
HE.KPF.00.BHZ | 2025-07-10T23:40:17.996676Z - 2025-07-10T23:41:17.996676Z,,,,,,,,,2025-07-10T23:40:30.415730Z,
HE.OBF0.00.BHZ | 2025-07-10T23:39:32.562903Z - 2025-07-10T23:40:32.562903Z,,,,,,,,,2025-07-10T23:40:21.005550Z,
HE.OBF8.00.BHZ | 2025-07-10T23:39:34.938826Z - 2025-07-10T23:40:34.938826Z,,,,,,,2025-07-10T23:39:46.333490Z,,2025-07-10T23:40:10.356240Z,
HE.RAF.00.BHZ | 2025-07-10T23:40:05.689756Z - 2025-07-10T23:41:05.689756Z,,,,,,,,,2025-07-10T23:40:49.498440Z,
HE.SUF.00.BHZ | 2025-07-10T23:40:00.845960Z - 2025-07-10T23:41:00.845960Z,,,,,,,,,2025-07-10T23:40:54.193950Z,
HE.TOF.00.BHZ | 2025-07-10T23:39:46.928637Z - 2025-07-10T23:40:46.928637Z,,,,,,,,,2025-07-10T23:40:36.708350Z,
HE.TRE03.00.CZ | 2025-07-10T23:40:23.418232Z - 2025-07-10T23:41:23.418232Z,,,,,,,,,2025-07-10T23:40:52.067510Z,
HE.VAF.00.BHZ | 2025-07-10T23:39:39.744801Z - 2025-07-10T23:40:39.744801Z,,,,,,,2025-07-10T23:39:46.223860Z,,2025-07-10T23:40:09.213060Z,
FN.KLF.00.BHZ | 2025-07-15T05:16:50.381038Z - 2025-07-15T05:17:50.381038Z,,,,,,,2025-07-15T05:17:04.405360Z,,,
FN.KLF.00.BHZ | 2025-07-15T05:17:08.991436Z - 2025-07-15T05:18:08.991436Z,,,,,,,,,2025-07-15T05:17:59.608690Z,
FN.KMNF.00.?HZ | 2025-07-15T05:16:42.441949Z - 2025-07-15T05:17:42.441949Z,,,,,,,2025-07-15T05:16:57.642270Z,,2025-07-15T05:17:36.716940Z,
FN.RAJF.00.?HZ | 2025-07-15T05:16:59.480651Z - 2025-07-15T05:17:59.480651Z,,,,,,,2025-07-15T05:17:08.159010Z,,2025-07-15T05:17:54.335940Z,
HE.HEF.00.BHZ | 2025-07-15T05:16:38.462166Z - 2025-07-15T05:17:38.462166Z,,,,,,,2025-07-15T05:16:50.924680Z,,2025-07-15T05:17:24.043030Z,
HE.KEV.00.?HZ | 2025-07-15T05:16:42.221512Z - 2025-07-15T05:17:42.221512Z,,,,,,,2025-07-15T05:16:54.917780Z,,2025-07-15T05:17:31.569000Z,
HE.KIF.00.BHZ | 2025-07-15T05:16:08.834965Z - 2025-07-15T05:17:08.834965Z,,,,,,,2025-07-15T05:16:34.775440Z,,2025-07-15T05:16:56.296160Z,
HE.FIA0.00.?HZ | 2025-07-15T00:15:39.789380Z - 2025-07-15T00:16:39.789380Z,,,,,,,2025-07-15T00:15:50.008730Z,,2025-07-15T00:16:06.406750Z,
HE.FIA1.00.?HZ | 2025-07-15T00:15:31.650447Z - 2025-07-15T00:16:31.650447Z,,,,,,,2025-07-15T00:15:50.156810Z,,2025-07-15T00:16:06.712140Z,
HE.HEL1.00.BHZ | 2025-07-15T00:15:19.211785Z - 2025-07-15T00:16:19.211785Z,,,,,,,,,2025-07-15T00:16:08.832960Z,
HE.KAF.00.?HZ | 2025-07-15T00:16:12.616321Z - 2025-07-15T00:17:12.616321Z,,,,,,,,,2025-07-15T00:16:23.170430Z,
HE.KY02.00.CZ | 2025-07-15T00:15:30.617149Z - 2025-07-15T00:16:30.617149Z,,,,,,,2025-07-15T00:15:39.829320Z,,2025-07-15T00:15:48.316440Z,
HE.KY17.00.CZ | 2025-07-15T00:15:12.160496Z - 2025-07-15T00:16:12.160496Z,,,,,,,2025-07-15T00:15:38.398720Z,,2025-07-15T00:15:45.895670Z,
HE.LAUT.00.BHZ | 2025-07-15T00:15:53.821586Z - 2025-07-15T00:16:53.821586Z,,,,,,,,,2025-07-15T00:16:09.139460Z,
HE.LOVF.00.CZ | 2025-07-15T00:15:10.463866Z - 2025-07-15T00:16:10.463866Z,,,,,,,2025-07-15T00:15:38.843860Z,,2025-07-15T00:15:46.402770Z,
HE.MEF.00.BHZ | 2025-07-15T00:15:42.962810Z - 2025-07-15T00:16:42.962810Z,,,,,,,,,2025-07-15T00:16:15.706440Z,
HE.PVF.00.CZ | 2025-07-15T00:15:35.874144Z - 2025-07-15T00:16:35.874144Z,,,,,,,2025-07-15T00:15:42.639740Z,,2025-07-15T00:15:53.214820Z,
HE.RUF.00.BHZ | 2025-07-15T00:15:43.264865Z - 2025-07-15T00:16:43.264865Z,,,,,,,2025-07-15T00:15:50.211470Z,,2025-07-15T00:16:07.103820Z,
HE.TRE03.00.CZ | 2025-07-15T00:15:46.173405Z - 2025-07-15T00:16:46.173405Z,,,,,,,,,2025-07-15T00:16:29.321550Z,
HE.VJF.00.?HZ | 2025-07-15T00:14:39.069952Z - 2025-07-15T00:15:39.069952Z,,,,,,,2025-07-15T00:15:30.673440Z,,2025-07-15T00:15:32.361440Z,
FN.MSF.00.BHZ | 2025-07-15T20:40:49.030966Z - 2025-07-15T20:41:49.030966Z,,,,,,,2025-07-15T20:41:06.529070Z,,2025-07-15T20:41:26.951610Z,
FN.OLKF.00.BHZ | 2025-07-15T20:40:32.791093Z - 2025-07-15T20:41:32.791093Z,,,,,,,2025-07-15T20:41:03.351050Z,,2025-07-15T20:41:21.843720Z,
FN.RANF.00.?HZ | 2025-07-15T20:41:06.581036Z - 2025-07-15T20:42:06.581036Z,,,,,,,2025-07-15T20:41:18.967140Z,,2025-07-15T20:41:49.210080Z,
FN.RNF.00.BHZ | 2025-07-15T20:41:32.138620Z - 2025-07-15T20:42:32.138620Z,,,,,,,,,2025-07-15T20:41:57.127960Z,
FN.SGF.00.BHZ | 2025-07-15T20:41:25.610583Z - 2025-07-15T20:42:25.610583Z,,,,,,,,,2025-07-15T20:42:01.913270Z,
HE.KU1.00.SHZ | 2025-07-15T20:40:44.909280Z - 2025-07-15T20:41:44.909280Z,,,,,,,2025-07-15T20:41:04.530350Z,,2025-07-15T20:41:24.089780Z,
HE.KU2.00.SHZ | 2025-07-15T20:41:04.361172Z - 2025-07-15T20:42:04.361172Z,,,,,,,2025-07-15T20:41:12.422660Z,,2025-07-15T20:41:37.276120Z,
HE.RMF.00.BHZ | 2025-07-15T20:41:02.211295Z - 2025-07-15T20:42:02.211295Z,,,,,,,,,2025-07-15T20:41:47.560550Z,
HE.VRF.00.BHZ | 2025-07-15T20:40:51.969055Z - 2025-07-15T20:41:51.969055Z,,,,,,,2025-07-15T20:41:13.279540Z,,2025-07-15T20:41:39.273560Z,
HE.OBF0.00.BHZ | 2025-07-18T11:06:21.267085Z - 2025-07-18T11:07:21.267085Z,,,,,,,2025-07-18T11:06:31.439750Z,,2025-07-18T11:06:54.746620Z,
HE.OBF3.00.BHZ | 2025-07-18T11:06:47.197460Z - 2025-07-18T11:07:47.197460Z,,,,,,,,,2025-07-18T11:06:59.042100Z,
HE.OBF8.00.BHZ | 2025-07-18T11:05:53.368116Z - 2025-07-18T11:06:53.368116Z,,,,,,,2025-07-18T11:06:26.841410Z,,2025-07-18T11:06:47.218440Z,
HE.TOF.00.BHZ | 2025-07-18T11:06:28.736760Z - 2025-07-18T11:07:28.736760Z,,,,,,,,,2025-07-18T11:07:03.014300Z,
HE.VAF.00.BHZ | 2025-07-18T11:06:11.854642Z - 2025-07-18T11:07:11.854642Z,,,,,,,,,2025-07-18T11:07:05.209980Z,
FN.KLF.00.BHZ | 2025-07-25T14:03:11.108517Z - 2025-07-25T14:04:11.108517Z,,,,,,,2025-07-25T14:03:18.620450Z,,2025-07-25T14:03:28.146920Z,
FN.OLKF.00.BHZ | 2025-07-25T14:03:13.056203Z - 2025-07-25T14:04:13.056203Z,,,,,,,2025-07-25T14:03:34.756640Z,,2025-07-25T14:03:56.220660Z,
FN.RAJF.00.?HZ | 2025-07-25T14:03:45.502011Z - 2025-07-25T14:04:45.502011Z,,,,,,,,,2025-07-25T14:04:03.951000Z,
FN.RANF.00.?HZ | 2025-07-25T14:03:09.490869Z - 2025-07-25T14:04:09.490869Z,,,,,,,2025-07-25T14:03:24.048670Z,,2025-07-25T14:03:36.876500Z,
FN.RNF.00.BHZ | 2025-07-25T14:02:29.294381Z - 2025-07-25T14:03:29.294381Z,,,,,,,2025-07-25T14:03:11.911240Z,,2025-07-25T14:03:16.328760Z,
FN.SGF.00.BHZ | 2025-07-25T14:02:45.628539Z - 2025-07-25T14:03:45.628539Z,,,,,,,2025-07-25T14:03:18.519400Z,,2025-07-25T14:03:27.616880Z,
HE.HEF.00.BHZ | 2025-07-25T14:03:16.863929Z - 2025-07-25T14:04:16.863929Z,,,,,,,,,2025-07-25T14:03:57.411250Z,
HE.KU1.00.SHZ | 2025-07-25T14:03:36.675595Z - 2025-07-25T14:04:36.675595Z,,,,,,,,,2025-07-25T14:04:07.519630Z,
HE.KU2.00.SHZ | 2025-07-25T14:03:04.010925Z - 2025-07-25T14:04:04.010925Z,,,,,,,,,2025-07-25T14:03:54.578830Z,
HE.TOF.00.BHZ | 2025-07-25T14:03:01.079623Z - 2025-07-25T14:04:01.079623Z,,,,,,,2025-07-25T14:03:22.954270Z,,2025-07-25T14:03:34.508630Z,
HE.VRF.00.BHZ | 2025-07-25T14:03:21.026559Z - 2025-07-25T14:04:21.026559Z,,,,,,,,,2025-07-25T14:04:00.427470Z,
HE.ECKF.00.CZ | 2025-07-27T01:58:02.980663Z - 2025-07-27T01:59:02.980663Z,,,,,,,2025-07-27T01:58:16.789590Z,,2025-07-27T01:58:30.979250Z,
HE.FIA0.00.?HZ | 2025-07-27T01:58:32.368171Z - 2025-07-27T01:59:32.368171Z,,,,,,,2025-07-27T01:58:40.566850Z,,2025-07-27T01:59:13.938520Z,
HE.FIA1.00.?HZ | 2025-07-27T01:58:24.217607Z - 2025-07-27T01:59:24.217607Z,,,,,,,2025-07-27T01:58:41.436380Z,,2025-07-27T01:59:14.245800Z,
HE.HEL5.00.BHZ | 2025-07-27T01:57:40.484756Z - 2025-07-27T01:58:40.484756Z,,,,,,,2025-07-27T01:58:24.843180Z,,,
HE.KAF.00.?HZ | 2025-07-27T01:58:42.009902Z - 2025-07-27T01:59:42.009902Z,,,,,,,2025-07-27T01:58:49.277100Z,,2025-07-27T01:59:27.413000Z,
HE.KEF.00.?HZ | 2025-07-27T01:58:28.027637Z - 2025-07-27T01:59:28.027637Z,,,,,,,2025-07-27T01:58:42.721190Z,,2025-07-27T01:59:15.464680Z,
HE.KORF.00.CZ | 2025-07-27T01:57:19.377381Z - 2025-07-27T01:58:19.377381Z,,,,,,,2025-07-27T01:57:58.640310Z,,2025-07-27T01:58:00.329740Z,
HE.KPF.00.BHZ | 2025-07-27T01:58:17.203968Z - 2025-07-27T01:59:17.203968Z,,,,,,,2025-07-27T01:58:28.422550Z,,2025-07-27T01:58:51.288150Z,
HE.LAUT.00.BHN | 2025-07-27T01:58:40.040630Z - 2025-07-27T01:59:40.040630Z,,,,,,,,,2025-07-27T01:58:47.825680Z,
HE.MEF.00.BHZ | 2025-07-27T01:57:53.509880Z - 2025-07-27T01:58:53.509880Z,,,,,,,2025-07-27T01:58:21.775150Z,,,
HE.NUR.00.SHN | 2025-07-27T01:58:19.800610Z - 2025-07-27T01:59:19.800610Z,,,,,,,,,2025-07-27T01:58:44.093140Z,
HE.PVF.00.CZ | 2025-07-27T01:58:23.186829Z - 2025-07-27T01:59:23.186829Z,,,,,,,2025-07-27T01:58:35.242760Z,,2025-07-27T01:59:01.069810Z,
HE.RAF.00.BHZ | 2025-07-27T01:57:58.063088Z - 2025-07-27T01:58:58.063088Z,,,,,,,2025-07-27T01:58:14.048690Z,,2025-07-27T01:58:25.898450Z,
HE.TRE03.00.CZ | 2025-07-27T01:58:12.119047Z - 2025-07-27T01:59:12.119047Z,,,,,,,2025-07-27T01:58:32.249180Z,,2025-07-27T01:58:57.441040Z,
HE.TVF.00.BHZ | 2025-07-27T01:57:48.620554Z - 2025-07-27T01:58:48.620554Z,,,,,,,2025-07-27T01:58:12.176110Z,,2025-07-27T01:58:22.940900Z,
UP.AAL.00.BHZ | 2025-07-27T01:57:59.663477Z - 2025-07-27T01:58:59.663477Z,,,,,,,2025-07-27T01:58:12.459990Z,,2025-07-27T01:58:23.418450Z,
HE.FIA0.00.?HZ | 2025-07-30T08:17:47.170709Z - 2025-07-30T08:18:47.170709Z,,,,,,,2025-07-30T08:18:08.417150Z,,2025-07-30T08:18:24.226300Z,
HE.FIA1.00.?HZ | 2025-07-30T08:17:42.138164Z - 2025-07-30T08:18:42.138164Z,,,,,,,2025-07-30T08:18:08.417150Z,,2025-07-30T08:18:24.226300Z,
HE.KY02.00.CZ | 2025-07-30T08:17:13.199129Z - 2025-07-30T08:18:13.199129Z,,,,,,,2025-07-30T08:17:57.923450Z,,2025-07-30T08:18:06.158700Z,
HE.LOVF.00.CZ | 2025-07-30T08:17:44.068421Z - 2025-07-30T08:18:44.068421Z,,,,,,,2025-07-30T08:17:56.753670Z,,2025-07-30T08:18:03.981620Z,
HE.PVF.00.CZ | 2025-07-30T08:17:42.447665Z - 2025-07-30T08:18:42.447665Z,,,,,,,2025-07-30T08:18:00.476150Z,,2025-07-30T08:18:10.748450Z,
HE.RUF.00.BHZ | 2025-07-30T08:18:17.074816Z - 2025-07-30T08:19:17.074816Z,,,,,,,,,2025-07-30T08:18:24.881980Z,
HE.VJF.00.?HZ | 2025-07-30T08:17:30.093012Z - 2025-07-30T08:18:30.093012Z,,,,,,,2025-07-30T08:17:48.720600Z,,2025-07-30T08:17:50.488490Z,
HE.ECKF.00.CZ | 2025-07-29T21:31:47.125518Z - 2025-07-29T21:32:47.125518Z,,,,,,,,,2025-07-29T21:32:28.726660Z,
HE.KORF.00.CZ | 2025-07-29T21:31:47.543632Z - 2025-07-29T21:32:47.543632Z,,,,,,,2025-07-29T21:31:59.228610Z,,2025-07-29T21:32:00.302100Z,
HE.KPF.00.BHZ | 2025-07-29T21:32:27.999800Z - 2025-07-29T21:33:27.999800Z,,,,,,,,,2025-07-29T21:32:53.766990Z,
HE.MEF.00.BHZ | 2025-07-29T21:32:06.005999Z - 2025-07-29T21:33:06.005999Z,,,,,,,,,2025-07-29T21:32:44.135480Z,
HE.PVF.00.CZ | 2025-07-29T21:32:18.611200Z - 2025-07-29T21:33:18.611200Z,,,,,,,,,2025-07-29T21:33:06.239590Z,
HE.RAF.00.BHZ | 2025-07-29T21:31:59.417932Z - 2025-07-29T21:32:59.417932Z,,,,,,,2025-07-29T21:32:16.318460Z,,2025-07-29T21:32:28.891530Z,
HE.TRE03.00.CZ | 2025-07-29T21:32:22.281917Z - 2025-07-29T21:33:22.281917Z,,,,,,,2025-07-29T21:32:34.352100Z,,2025-07-29T21:33:00.181340Z,
HE.TVF.00.BHZ | 2025-07-29T21:31:55.518358Z - 2025-07-29T21:32:55.518358Z,,,,,,,,,2025-07-29T21:32:26.931470Z,
HE.KEF.00.?HZ | 2025-07-29T07:11:44.037461Z - 2025-07-29T07:12:44.037461Z,,,,,,,,,2025-07-29T07:12:26.534050Z,
HE.RAF.00.BHZ | 2025-07-29T07:12:39.376043Z - 2025-07-29T07:13:39.376043Z,,,,,,,,,2025-07-29T07:12:46.117930Z,
HE.SUF.00.BHZ | 2025-07-29T07:12:22.509113Z - 2025-07-29T07:13:22.509113Z,,,,,,,,,2025-07-29T07:12:31.895690Z,
FN.KLF.00.BHZ | 2025-08-04T05:11:43.446594Z - 2025-08-04T05:12:43.446594Z,,,,,,,2025-08-04T05:11:49.029390Z,,2025-08-04T05:12:11.459990Z,
FN.OLKF.00.BHZ | 2025-08-04T05:11:27.786028Z - 2025-08-04T05:12:27.786028Z,,,,,,,2025-08-04T05:11:42.755140Z,,2025-08-04T05:11:59.767250Z,
FN.OUL.00.BHZ | 2025-08-04T05:11:05.561898Z - 2025-08-04T05:12:05.561898Z,,,,,,,2025-08-04T05:11:30.777180Z,,2025-08-04T05:11:39.599350Z,
FN.RANF.00.?HZ | 2025-08-04T05:10:54.506055Z - 2025-08-04T05:11:54.506055Z,,,,,,,2025-08-04T05:11:24.120000Z,,2025-08-04T05:11:28.269520Z,
FN.RNF.00.BHZ | 2025-08-04T05:10:58.748472Z - 2025-08-04T05:11:58.748472Z,,,,,,,2025-08-04T05:11:34.028960Z,,2025-08-04T05:11:44.686840Z,
