file_name,network,station,instrument_type,station_lat,station_lon,station_elv,p_arrival_time,p_probability,s_arrival_time,s_probability
FN.RNF.00.00 | 2025-02-02T17:56:41.282979Z - 2025-02-02T17:57:41.282979Z,,,,,,,,,,
HE.FIC2.00.00 | 2025-01-25T19:33:59.460332Z - 2025-01-25T19:34:59.460332Z,,,,,,,,,,
FN.OLKF.00.00 | 2025-01-20T12:27:15.911089Z - 2025-01-20T12:28:15.911089Z,,,,,,,,,,
FN.KMNF.00.00 | 2025-01-09T15:45:27.363035Z - 2025-01-09T15:46:27.363035Z,,,,,,,,,,
HE.HEL5.00.00 | 2025-02-07T15:11:03.504084Z - 2025-02-07T15:12:03.504084Z,,,,,,,,,,
HE.LAUT.00.00 | 2025-01-12T11:50:27.679054Z - 2025-01-12T11:51:27.679054Z,,,,,,,,,,
HE.FIB1.00.00 | 2025-02-10T18:33:40.092214Z - 2025-02-10T18:34:40.092214Z,,,,,,,,,,
FN.OLKF.00.00 | 2025-01-09T23:54:57.478533Z - 2025-01-09T23:55:57.478533Z,,,,,,,,,,
HE.HEL1.00.00 | 2025-01-30T18:05:52.498653Z - 2025-01-30T18:06:52.498653Z,,,,,,,,,,
FN.RNF.00.00 | 2025-02-15T22:23:44.646378Z - 2025-02-15T22:24:44.646378Z,,,,,,,,,,
HE.KY17.00.00 | 2025-01-14T07:39:21.040468Z - 2025-01-14T07:40:21.040468Z,,,,,,,,,,
HE.FIC3.00.00 | 2025-01-20T08:56:07.544650Z - 2025-01-20T08:57:07.544650Z,,,,,,,,,,
HE.KU2.00.00 | 2025-01-09T05:05:45.571327Z - 2025-01-09T05:06:45.571327Z,,,,,,,,,,
HE.RSUO.00.00 | 2025-01-31T19:35:57.308776Z - 2025-01-31T19:36:57.308776Z,,,,,,,,,,
FN.OLKF.00.00 | 2025-01-18T06:23:26.538773Z - 2025-01-18T06:24:26.538773Z,,,,,,,,,,
HE.KU6.00.00 | 2025-01-03T00:29:09.154685Z - 2025-01-03T00:30:09.154685Z,,,,,,,,,,
HE.FIB3.00.00 | 2025-02-09T06:41:36.294400Z - 2025-02-09T06:42:36.294400Z,,,,,,,,,,
HE.KAF.00.00 | 2025-01-31T23:16:43.192293Z - 2025-01-31T23:17:43.192293Z,,,,,,,,,,
HE.FIB3.00.00 | 2025-01-07T04:43:25.845886Z - 2025-01-07T04:44:25.845886Z,,,,,,,,,,
HE.ECKF.00.00 | 2025-01-28T19:18:00.472620Z - 2025-01-28T19:19:00.472620Z,,,,,,,,,,
FN.KMNF.00.00 | 2025-01-04T11:20:39.767695Z - 2025-01-04T11:21:39.767695Z,,,,,,,,,,
HE.FIC4.00.00 | 2025-01-19T18:44:53.572684Z - 2025-01-19T18:45:53.572684Z,,,,,,,,,,
HE.FIC5.00.00 | 2025-01-15T13:30:52.647026Z - 2025-01-15T13:31:52.647026Z,,,,,,,,,,
HE.KU6.00.00 | 2025-02-20T16:28:05.334684Z - 2025-02-20T16:29:05.334684Z,,,,,,,,,,
HE.LOVF.00.00 | 2025-02-19T21:44:02.161678Z - 2025-02-19T21:45:02.161678Z,,,,,,,,,,
HE.FIC6.00.00 | 2025-02-07T00:43:02.830003Z - 2025-02-07T00:44:02.830003Z,,,,,,,,,,
HE.FIC1.00.00 | 2025-02-12T20:38:57.676312Z - 2025-02-12T20:39:57.676312Z,,,,,,,,,,
HE.KU1.00.00 | 2025-01-27T15:41:45.320947Z - 2025-01-27T15:42:45.320947Z,,,,,,,,,,
HE.VUOS.00.00 | 2025-02-09T06:20:55.792392Z - 2025-02-09T06:21:55.792392Z,,,,,,,,,,
HE.HEL5.00.00 | 2025-02-28T04:15:02.275628Z - 2025-02-28T04:16:02.275628Z,,,,,,,,,,
HE.VRF.00.00 | 2025-02-18T14:24:29.270897Z - 2025-02-18T14:25:29.270897Z,,,,,,,,,,
HE.FIB5.00.00 | 2025-02-12T23:33:05.513886Z - 2025-02-12T23:34:05.513886Z,,,,,,,,,,
HE.ECKF.00.00 | 2025-01-05T02:46:54.920501Z - 2025-01-05T02:47:54.920501Z,,,,,,,,,,
HE.FIB1.00.00 | 2025-01-30T15:29:01.453552Z - 2025-01-30T15:30:01.453552Z,,,,,,,,,,
HE.VAF.00.00 | 2025-02-15T22:14:49.075741Z - 2025-02-15T22:15:49.075741Z,,,,,,,,,,
HE.VRF.00.00 | 2025-02-08T12:22:33.109260Z - 2025-02-08T12:23:33.109260Z,,,,,,,,,,
HE.RMF.00.00 | 2025-02-13T05:23:19.135800Z - 2025-02-13T05:24:19.135800Z,,,,,,,,,,
HE.FIA1.00.00 | 2025-01-30T07:19:38.759124Z - 2025-01-30T07:20:38.759124Z,,,,,,,,,,
HE.FIC3.00.00 | 2025-02-28T13:39:17.905426Z - 2025-02-28T13:40:17.905426Z,,,,,,,,,,
HE.TOF.00.00 | 2025-01-10T12:46:57.351452Z - 2025-01-10T12:47:57.351452Z,,,,,,,,,,
FN.OUL.00.00 | 2025-01-09T02:16:00.274036Z - 2025-01-09T02:17:00.274036Z,,,,,,,,,,
HE.ECKF.00.00 | 2025-01-24T05:49:28.047078Z - 2025-01-24T05:50:28.047078Z,,,,,,,,,,
HE.FIC3.00.00 | 2025-02-26T13:12:21.753584Z - 2025-02-26T13:13:21.753584Z,,,,,,,,,,
FN.MSF.00.00 | 2025-02-22T04:23:32.085948Z - 2025-02-22T04:24:32.085948Z,,,,,,,,,,
HE.NIF.00.00 | 2025-02-28T02:54:59.640390Z - 2025-02-28T02:55:59.640390Z,,,,,,,,,,
FN.OUL.00.00 | 2025-02-13T02:50:34.528523Z - 2025-02-13T02:51:34.528523Z,,,,,,,,,,
HE.KAF.00.00 | 2025-02-08T04:45:56.067064Z - 2025-02-08T04:46:56.067064Z,,,,,,,,,,
HE.FIB6.00.00 | 2025-01-03T21:02:16.864934Z - 2025-01-03T21:03:16.864934Z,,,,,,,,,,
FN.KMNF.00.00 | 2025-02-12T05:37:15.797766Z - 2025-02-12T05:38:15.797766Z,,,,,,,,,,
HE.JOF.00.00 | 2025-01-16T01:18:09.948396Z - 2025-01-16T01:19:09.948396Z,,,,,,,,,,
UP.AAL.00.00 | 2025-01-31T05:30:56.414557Z - 2025-01-31T05:31:56.414557Z,,,,,,,,,,
HE.VUOS.00.00 | 2025-02-05T05:27:03.460637Z - 2025-02-05T05:28:03.460637Z,,,,,,,,,,
HE.KU2.00.00 | 2025-01-12T08:24:18.627244Z - 2025-01-12T08:25:18.627244Z,,,,,,,,,,
HE.VUOS.00.00 | 2025-01-09T23:37:57.518569Z - 2025-01-09T23:38:57.518569Z,,,,,,,,,,
HE.PVF.00.00 | 2025-01-21T05:23:07.695306Z - 2025-01-21T05:24:07.695306Z,,,,,,,,,,
FN.KLF.00.00 | 2025-01-11T22:26:30.209702Z - 2025-01-11T22:27:30.209702Z,,,,,,,,,,
HE.HEL1.00.00 | 2025-02-03T15:50:44.564514Z - 2025-02-03T15:51:44.564514Z,,,,,,,,,,
HE.FIB6.00.00 | 2025-01-14T09:28:54.547456Z - 2025-01-14T09:29:54.547456Z,,,,,,,,,,
HE.FIA3.00.00 | 2025-02-06T12:05:35.671631Z - 2025-02-06T12:06:35.671631Z,,,,,,,,,,
HE.HEL5.00.00 | 2025-02-21T15:36:28.957475Z - 2025-02-21T15:37:28.957475Z,,,,,,,,,,
HE.HEF.00.00 | 2025-02-18T04:14:27.832305Z - 2025-02-18T04:15:27.832305Z,,,,,,,,,,
HE.PVF.00.00 | 2025-01-02T17:01:42.810493Z - 2025-01-02T17:02:42.810493Z,,,,,,,,,,
HE.FIC2.00.00 | 2025-01-03T12:16:24.806012Z - 2025-01-03T12:17:24.806012Z,,,,,,,,,,
HE.KY02.00.00 | 2025-02-02T15:14:53.389486Z - 2025-02-02T15:15:53.389486Z,,,,,,,,,,
HE.KUNI.00.00 | 2025-02-27T09:45:48.471516Z - 2025-02-27T09:46:48.471516Z,,,,,,,,,,
FN.KMNF.00.00 | 2025-02-20T12:29:48.872997Z - 2025-02-20T12:30:48.872997Z,,,,,,,,,,
HE.VUOS.00.00 | 2025-02-01T05:39:16.078473Z - 2025-02-01T05:40:16.078473Z,,,,,,,,,,
HE.KUNI.00.00 | 2025-01-24T21:01:37.082565Z - 2025-01-24T21:02:37.082565Z,,,,,,,,,,
FN.KLF.00.00 | 2025-02-24T01:01:08.659208Z - 2025-02-24T01:02:08.659208Z,,,,,,,,,,
HE.OBF0.00.00 | 2025-01-26T16:12:55.332951Z - 2025-01-26T16:13:55.332951Z,,,,,,,,,,
FN.RANF.00.00 | 2025-01-26T04:54:55.614599Z - 2025-01-26T04:55:55.614599Z,,,,,,,,,,
FN.RNF.00.00 | 2025-02-03T08:42:44.519694Z - 2025-02-03T08:43:44.519694Z,,,,,,,,,,
HE.KPF.00.00 | 2025-02-10T23:15:43.656016Z - 2025-02-10T23:16:43.656016Z,,,,,,,,,,
HE.FIB3.00.00 | 2025-02-17T23:24:13.960813Z - 2025-02-17T23:25:13.960813Z,,,,,,,,,,
HE.PVF.00.00 | 2025-01-05T20:32:47.252846Z - 2025-01-05T20:33:47.252846Z,,,,,,,,,,
HE.HEL1.00.00 | 2025-01-20T22:35:29.498359Z - 2025-01-20T22:36:29.498359Z,,,,,,,,,,
HE.NUR.00.00 | 2025-02-15T15:11:17.983654Z - 2025-02-15T15:12:17.983654Z,,,,,,,,,,
HE.KAF.00.00 | 2025-02-15T10:04:54.161219Z - 2025-02-15T10:05:54.161219Z,,,,,,,,,,
HE.FIC2.00.00 | 2025-01-14T09:27:15.185275Z - 2025-01-14T09:28:15.185275Z,,,,,,,,,,
HE.KPF.00.00 | 2025-02-12T08:04:51.105845Z - 2025-02-12T08:05:51.105845Z,,,,,,,,,,
HE.LAUT.00.00 | 2025-01-16T17:18:58.236998Z - 2025-01-16T17:19:58.236998Z,,,,,,,,,,
FN.SGF.00.00 | 2025-01-26T10:28:00.975509Z - 2025-01-26T10:29:00.975509Z,,,,,,,,,,
FN.RNF.00.00 | 2025-01-18T16:50:08.026125Z - 2025-01-18T16:51:08.026125Z,,,,,,,,,,
HE.HEL5.00.00 | 2025-01-15T00:02:39.815637Z - 2025-01-15T00:03:39.815637Z,,,,,,,,,,
UP.AAL.00.00 | 2025-02-10T08:28:44.606016Z - 2025-02-10T08:29:44.606016Z,,,,,,,,,,
HE.KU1.00.00 | 2025-01-16T19:50:15.921655Z - 2025-01-16T19:51:15.921655Z,,,,,,,,,,
HE.JOF.00.00 | 2025-02-04T01:42:05.086294Z - 2025-02-04T01:43:05.086294Z,,,,,,,,,,
HE.FIA1.00.00 | 2025-02-02T06:07:13.710826Z - 2025-02-02T06:08:13.710826Z,,,,,,,,,,
HE.NIF.00.00 | 2025-01-16T13:41:03.476451Z - 2025-01-16T13:42:03.476451Z,,,,,,,,,,
HE.OBF8.00.00 | 2025-01-17T00:48:17.328457Z - 2025-01-17T00:49:17.328457Z,,,,,,,,,,
HE.ECKF.00.00 | 2025-01-12T16:59:07.640891Z - 2025-01-12T17:00:07.640891Z,,,,,,,,,,
HE.VJF.00.00 | 2025-01-15T16:38:12.940559Z - 2025-01-15T16:39:12.940559Z,,,,,,,,,,
HE.KU1.00.00 | 2025-01-11T22:38:38.818354Z - 2025-01-11T22:39:38.818354Z,,,,,,,,,,
HE.KPF.00.00 | 2025-02-03T14:28:30.181038Z - 2025-02-03T14:29:30.181038Z,,,,,,,,,,
HE.KUNI.00.00 | 2025-01-11T01:04:22.883115Z - 2025-01-11T01:05:22.883115Z,,,,,,,,,,
HE.OUF.00.00 | 2025-02-25T10:50:38.205373Z - 2025-02-25T10:51:38.205373Z,,,,,,,,,,
HE.RAF.00.00 | 2025-01-24T17:08:42.601780Z - 2025-01-24T17:09:42.601780Z,,,,,,,,,,
HE.ECKF.00.00 | 2025-01-21T20:42:50.637957Z - 2025-01-21T20:43:50.637957Z,,,,,,,,,,
HE.FIB1.00.00 | 2025-02-04T07:29:26.499089Z - 2025-02-04T07:30:26.499089Z,,,,,,,,,,
HE.TRE03.00.00 | 2025-01-11T01:26:03.524028Z - 2025-01-11T01:27:03.524028Z,,,,,,,,,,
HE.KPF.00.00 | 2025-02-11T21:39:29.000056Z - 2025-02-11T21:40:29.000056Z,,,,,,,,,,
HE.JOF.00.00 | 2025-01-26T20:19:10.515378Z - 2025-01-26T20:20:10.515378Z,,,,,,,,,,
HE.KU6.00.00 | 2025-02-18T06:15:21.732438Z - 2025-02-18T06:16:21.732438Z,,,,,,,,,,
FN.MSF.00.00 | 2025-02-25T18:45:44.712132Z - 2025-02-25T18:46:44.712132Z,,,,,,,,,,
HE.FIB3.00.00 | 2025-01-30T20:57:19.032425Z - 2025-01-30T20:58:19.032425Z,,,,,,,,,,
HE.MEF.00.00 | 2025-01-11T06:35:46.361406Z - 2025-01-11T06:36:46.361406Z,,,,,,,,,,
HE.RMF.00.00 | 2025-02-18T13:16:53.536396Z - 2025-02-18T13:17:53.536396Z,,,,,,,,,,
HE.KY02.00.00 | 2025-01-13T00:54:44.078948Z - 2025-01-13T00:55:44.078948Z,,,,,,,,,,
HE.KU2.00.00 | 2025-02-18T00:17:47.059166Z - 2025-02-18T00:18:47.059166Z,,,,,,,,,,
HE.FIB2.00.00 | 2025-02-25T19:03:40.708385Z - 2025-02-25T19:04:40.708385Z,,,,,,,,,,
HE.VUOS.00.00 | 2025-01-13T00:55:35.910354Z - 2025-01-13T00:56:35.910354Z,,,,,,,,,,
HE.RMF.00.00 | 2025-02-10T16:19:35.867575Z - 2025-02-10T16:20:35.867575Z,,,,,,,,,,
HE.KJNF.00.00 | 2025-02-17T08:20:45.831676Z - 2025-02-17T08:21:45.831676Z,,,,,,,,,,
HE.FIB2.00.00 | 2025-01-05T21:04:34.709266Z - 2025-01-05T21:05:34.709266Z,,,,,,,,,,
HE.KIF.00.00 | 2025-02-07T08:38:44.215071Z - 2025-02-07T08:39:44.215071Z,,,,,,,,,,
HE.FIC5.00.00 | 2025-01-12T20:14:36.436283Z - 2025-01-12T20:15:36.436283Z,,,,,,,,,,
FN.SGF.00.00 | 2025-01-09T11:38:17.035199Z - 2025-01-09T11:39:17.035199Z,,,,,,,,,,
HE.KU1.00.00 | 2025-02-05T06:15:09.533910Z - 2025-02-05T06:16:09.533910Z,,,,,,,,,,
HE.OBF3.00.00 | 2025-01-16T09:02:17.324815Z - 2025-01-16T09:03:17.324815Z,,,,,,,,,,
HE.OUF.00.00 | 2025-02-11T04:54:02.169713Z - 2025-02-11T04:55:02.169713Z,,,,,,,,,,
HE.VUOS.00.00 | 2025-02-26T12:11:29.926178Z - 2025-02-26T12:12:29.926178Z,,,,,,,,,,
HE.KEV.00.00 | 2025-01-12T23:38:06.620624Z - 2025-01-12T23:39:06.620624Z,,,,,,,,,,
HE.KIF.00.00 | 2025-02-03T09:13:26.348502Z - 2025-02-03T09:14:26.348502Z,,,,,,,,,,
HE.FIC5.00.00 | 2025-01-22T16:26:44.442578Z - 2025-01-22T16:27:44.442578Z,,,,,,,,,,
HE.FIB3.00.00 | 2025-02-22T03:53:25.057056Z - 2025-02-22T03:54:25.057056Z,,,,,,,,,,
HE.FIC6.00.00 | 2025-02-13T23:47:48.671160Z - 2025-02-13T23:48:48.671160Z,,,,,,,,,,
HE.ALAJF.00.00 | 2025-01-28T11:54:59.800467Z - 2025-01-28T11:55:59.800467Z,,,,,,,,,,
HE.KY17.00.00 | 2025-02-21T12:11:29.184530Z - 2025-02-21T12:12:29.184530Z,,,,,,,,,,
HE.KPF.00.00 | 2025-02-12T11:36:16.683501Z - 2025-02-12T11:37:16.683501Z,,,,,,,,,,
HE.FIA3.00.00 | 2025-01-31T13:37:13.483260Z - 2025-01-31T13:38:13.483260Z,,,,,,,,,,
HE.RUF.00.00 | 2025-01-16T05:02:16.596870Z - 2025-01-16T05:03:16.596870Z,,,,,,,,,,
HE.HEL1.00.00 | 2025-01-29T23:28:52.018679Z - 2025-01-29T23:29:52.018679Z,,,,,,,,,,
FN.RANF.00.00 | 2025-01-23T02:08:12.045269Z - 2025-01-23T02:09:12.045269Z,,,,,,,,,,
HE.TRE03.00.00 | 2025-02-22T08:23:48.324279Z - 2025-02-22T08:24:48.324279Z,,,,,,,,,,
HE.FIB2.00.00 | 2025-01-20T14:28:57.362598Z - 2025-01-20T14:29:57.362598Z,,,,,,,,,,
FN.RAJF.00.00 | 2025-02-16T21:32:19.267408Z - 2025-02-16T21:33:19.267408Z,,,,,,,,,,
HE.FIA0.00.00 | 2025-01-26T15:42:13.676652Z - 2025-01-26T15:43:13.676652Z,,,,,,,,,,
HE.RUF.00.00 | 2025-01-11T19:05:45.965445Z - 2025-01-11T19:06:45.965445Z,,,,,,,,,,
HE.OBF0.00.00 | 2025-01-26T00:39:42.344546Z - 2025-01-26T00:40:42.344546Z,,,,,,,,,,
FN.OUL.00.00 | 2025-02-23T12:51:42.832446Z - 2025-02-23T12:52:42.832446Z,,,,,,,,,,
HE.RUF.00.00 | 2025-02-04T06:09:31.413541Z - 2025-02-04T06:10:31.413541Z,,,,,,,,,,
UP.AAL.00.00 | 2025-02-08T06:46:08.985166Z - 2025-02-08T06:47:08.985166Z,,,,,,,,,,
HE.LOVF.00.00 | 2025-01-12T04:20:00.549944Z - 2025-01-12T04:21:00.549944Z,,,,,,,,,,
HE.HEL1.00.00 | 2025-01-26T04:55:57.840190Z - 2025-01-26T04:56:57.840190Z,,,,,,,,,,
HE.FIC6.00.00 | 2025-02-02T11:47:17.007962Z - 2025-02-02T11:48:17.007962Z,,,,,,,,,,
HE.FIB3.00.00 | 2025-02-01T23:30:26.964027Z - 2025-02-01T23:31:26.964027Z,,,,,,,,,,
HE.HEL5.00.00 | 2025-01-25T11:00:05.820084Z - 2025-01-25T11:01:05.820084Z,,,,,,,,,,
UP.AAL.00.00 | 2025-02-10T07:23:09.405643Z - 2025-02-10T07:24:09.405643Z,,,,,,,,,,
HE.RUF.00.00 | 2025-02-02T23:24:41.695205Z - 2025-02-02T23:25:41.695205Z,,,,,,,,,,
HE.FIB2.00.00 | 2025-02-10T19:38:37.076899Z - 2025-02-10T19:39:37.076899Z,,,,,,,,,,
HE.FIB2.00.00 | 2025-02-28T12:01:51.787638Z - 2025-02-28T12:02:51.787638Z,,,,,,,,,,
FN.KMNF.00.00 | 2025-02-08T02:35:35.368684Z - 2025-02-08T02:36:35.368684Z,,,,,,,,,,
HE.LAUT.00.00 | 2025-02-26T09:39:04.568862Z - 2025-02-26T09:40:04.568862Z,,,,,,,,,,
HE.FIB6.00.00 | 2025-02-14T10:35:32.736787Z - 2025-02-14T10:36:32.736787Z,,,,,,,,,,
HE.FIC5.00.00 | 2025-02-05T18:31:07.012084Z - 2025-02-05T18:32:07.012084Z,,,,,,,,,,
HE.LAUT.00.00 | 2025-02-02T15:34:31.974186Z - 2025-02-02T15:35:31.974186Z,,,,,,,,,,
HE.TVF.00.00 | 2025-01-11T03:45:31.983265Z - 2025-01-11T03:46:31.983265Z,,,,,,,,,,
HE.OBF0.00.00 | 2025-01-15T02:36:17.969244Z - 2025-01-15T02:37:17.969244Z,,,,,,,,,,
HE.FIC4.00.00 | 2025-02-01T20:00:14.427864Z - 2025-02-01T20:01:14.427864Z,,,,,,,,,,
HE.VJF.00.00 | 2025-01-13T09:40:24.348884Z - 2025-01-13T09:41:24.348884Z,,,,,,,,,,
HE.HEL1.00.00 | 2025-02-10T12:42:05.968036Z - 2025-02-10T12:43:05.968036Z,,,,,,,,,,
HE.TRE03.00.00 | 2025-02-03T20:58:19.048463Z - 2025-02-03T20:59:19.048463Z,,,,,,,,,,
FN.SGF.00.00 | 2025-02-15T21:35:58.051906Z - 2025-02-15T21:36:58.051906Z,,,,,,,,,,
FN.RNF.00.00 | 2025-02-13T17:33:36.267599Z - 2025-02-13T17:34:36.267599Z,,,,,,,,,,
HE.KJNF.00.00 | 2025-01-16T05:35:35.517252Z - 2025-01-16T05:36:35.517252Z,,,,,,,,,,
HE.HEL1.00.00 | 2025-01-19T22:03:14.243345Z - 2025-01-19T22:04:14.243345Z,,,,,,,,,,
HE.KU1.00.00 | 2025-02-16T14:08:20.540981Z - 2025-02-16T14:09:20.540981Z,,,,,,,,,,
HE.RAF.00.00 | 2025-02-14T18:03:25.328340Z - 2025-02-14T18:04:25.328340Z,,,,,,,,,,
HE.FIB3.00.00 | 2025-02-23T14:36:44.116950Z - 2025-02-23T14:37:44.116950Z,,,,,,,,,,
HE.FIA2.00.00 | 2025-02-11T05:22:14.597712Z - 2025-02-11T05:23:14.597712Z,,,,,,,,,,
HE.LAUT.00.00 | 2025-01-07T17:18:16.546470Z - 2025-01-07T17:19:16.546470Z,,,,,,,,,,
HE.LAUT.00.00 | 2025-01-28T20:15:18.545507Z - 2025-01-28T20:16:18.545507Z,,,,,,,,,,
HE.FIA1.00.00 | 2025-01-20T12:32:01.010066Z - 2025-01-20T12:33:01.010066Z,,,,,,,,,,
HE.VAF.00.00 | 2025-02-28T01:17:23.299696Z - 2025-02-28T01:18:23.299696Z,,,,,,,,,,
HE.HEL5.00.00 | 2025-02-02T13:27:53.659718Z - 2025-02-02T13:28:53.659718Z,,,,,,,,,,
HE.NIF.00.00 | 2025-02-11T04:55:58.532918Z - 2025-02-11T04:56:58.532918Z,,,,,,,,,,
HE.HEF.00.00 | 2025-02-27T17:30:04.857242Z - 2025-02-27T17:31:04.857242Z,,,,,,,,,,
HE.TOF.00.00 | 2025-01-06T06:05:06.955156Z - 2025-01-06T06:06:06.955156Z,,,,,,,,,,
FN.OUL.00.00 | 2025-02-21T23:29:04.332371Z - 2025-02-21T23:30:04.332371Z,,,,,,,,,,
HE.VUOS.00.00 | 2025-01-11T00:15:50.794580Z - 2025-01-11T00:16:50.794580Z,,,,,,,,,,
HE.LAUT.00.00 | 2025-02-16T15:28:21.331435Z - 2025-02-16T15:29:21.331435Z,,,,,,,,,,
HE.HEL5.00.00 | 2025-02-27T16:00:49.502104Z - 2025-02-27T16:01:49.502104Z,,,,,,,,,,
HE.KU2.00.00 | 2025-02-27T21:00:12.625913Z - 2025-02-27T21:01:12.625913Z,,,,,,,,,,
HE.NIF.00.00 | 2025-01-07T23:40:32.952976Z - 2025-01-07T23:41:32.952976Z,,,,,,,,,,
UP.AAL.00.00 | 2025-02-25T19:32:45.977708Z - 2025-02-25T19:33:45.977708Z,,,,,,,,,,
HE.FIA3.00.00 | 2025-01-31T09:07:12.100246Z - 2025-01-31T09:08:12.100246Z,,,,,,,,,,
HE.TOF.00.00 | 2025-01-11T11:47:21.494266Z - 2025-01-11T11:48:21.494266Z,,,,,,,,,,
HE.TVF.00.00 | 2025-02-07T02:16:57.804468Z - 2025-02-07T02:17:57.804468Z,,,,,,,,,,
HE.KJNF.00.00 | 2025-02-27T05:06:52.796566Z - 2025-02-27T05:07:52.796566Z,,,,,,,,,,
HE.NIF.00.00 | 2025-01-17T09:43:00.316076Z - 2025-01-17T09:44:00.316076Z,,,,,,,,,,
HE.FIB4.00.00 | 2025-01-18T11:16:02.945018Z - 2025-01-18T11:17:02.945018Z,,,,,,,,,,
FN.SGF.00.00 | 2025-01-17T17:37:46.753884Z - 2025-01-17T17:38:46.753884Z,,,,,,,,,,
HE.FIA1.00.00 | 2025-01-19T18:37:42.407327Z - 2025-01-19T18:38:42.407327Z,,,,,,,,,,
HE.FIC6.00.00 | 2025-01-21T19:08:40.641107Z - 2025-01-21T19:09:40.641107Z,,,,,,,,,,
HE.FIA3.00.00 | 2025-01-07T09:19:50.279905Z - 2025-01-07T09:20:50.279905Z,,,,,,,,,,
HE.FIB2.00.00 | 2025-01-23T12:31:58.683511Z - 2025-01-23T12:32:58.683511Z,,,,,,,,,,
HE.KJNF.00.00 | 2025-02-02T06:20:19.844983Z - 2025-02-02T06:21:19.844983Z,,,,,,,,,,
FN.MSF.00.00 | 2025-02-28T06:33:19.858471Z - 2025-02-28T06:34:19.858471Z,,,,,,,,,,
HE.FIB5.00.00 | 2025-02-27T19:21:44.140638Z - 2025-02-27T19:22:44.140638Z,,,,,,,,,,
HE.FIC5.00.00 | 2025-02-23T12:01:53.024981Z - 2025-02-23T12:02:53.024981Z,,,,,,,,,,
HE.LOVF.00.00 | 2025-02-20T17:25:59.478500Z - 2025-02-20T17:26:59.478500Z,,,,,,,,,,
HE.FIB6.00.00 | 2025-02-23T04:58:37.389534Z - 2025-02-23T04:59:37.389534Z,,,,,,,,,,
HE.VRF.00.00 | 2025-02-03T18:37:37.379638Z - 2025-02-03T18:38:37.379638Z,,,,,,,,,,
FN.KLF.00.00 | 2025-01-16T10:20:35.971419Z - 2025-01-16T10:21:35.971419Z,,,,,,,,,,
HE.FIC4.00.00 | 2025-01-29T19:46:14.428799Z - 2025-01-29T19:47:14.428799Z,,,,,,,,,,
HE.RUF.00.00 | 2025-02-06T11:08:12.688393Z - 2025-02-06T11:09:12.688393Z,,,,,,,,,,
FN.OUL.00.00 | 2025-02-04T01:04:04.914992Z - 2025-02-04T01:05:04.914992Z,,,,,,,,,,
HE.KY02.00.00 | 2025-02-24T03:37:58.463237Z - 2025-02-24T03:38:58.463237Z,,,,,,,,,,
HE.KY02.00.00 | 2025-01-28T01:37:34.290553Z - 2025-01-28T01:38:34.290553Z,,,,,,,,,,
HE.KY17.00.00 | 2025-01-15T01:56:00.152145Z - 2025-01-15T01:57:00.152145Z,,,,,,,,,,
HE.ALAJF.00.00 | 2025-02-13T08:41:49.165694Z - 2025-02-13T08:42:49.165694Z,,,,,,,,,,
FN.RANF.00.00 | 2025-02-20T07:28:51.855638Z - 2025-02-20T07:29:51.855638Z,,,,,,,,,,
HE.TOF.00.00 | 2025-01-02T11:44:26.098314Z - 2025-01-02T11:45:26.098314Z,,,,,,,,,,
HE.KJNF.00.00 | 2025-02-15T22:09:54.624923Z - 2025-02-15T22:10:54.624923Z,,,,,,,,,,
HE.KPF.00.00 | 2025-02-22T04:47:57.864867Z - 2025-02-22T04:48:57.864867Z,,,,,,,,,,
HE.KEV.00.00 | 2025-01-09T04:54:57.932521Z - 2025-01-09T04:55:57.932521Z,,,,,,,,,,
HE.KU1.00.00 | 2025-02-14T05:15:34.848939Z - 2025-02-14T05:16:34.848939Z,,,,,,,,,,
HE.TRE03.00.00 | 2025-02-09T03:44:40.280638Z - 2025-02-09T03:45:40.280638Z,,,,,,,,,,
HE.TVF.00.00 | 2025-02-14T12:09:59.631735Z - 2025-02-14T12:10:59.631735Z,,,,,,,,,,
HE.TVF.00.00 | 2025-01-09T03:36:24.768314Z - 2025-01-09T03:37:24.768314Z,,,,,,,,,,
HE.FIB5.00.00 | 2025-02-16T14:34:53.627689Z - 2025-02-16T14:35:53.627689Z,,,,,,,,,,
UP.AAL.00.00 | 2025-01-29T15:44:43.202887Z - 2025-01-29T15:45:43.202887Z,,,,,,,,,,
HE.FIA3.00.00 | 2025-01-15T20:56:15.253985Z - 2025-01-15T20:57:15.253985Z,,,,,,,,,,
FN.OUL.00.00 | 2025-02-09T07:11:06.067185Z - 2025-02-09T07:12:06.067185Z,,,,,,,,,,
HE.JOF.00.00 | 2025-01-25T21:07:15.867730Z - 2025-01-25T21:08:15.867730Z,,,,,,,,,,
FN.RNF.00.00 | 2025-01-23T01:17:03.359757Z - 2025-01-23T01:18:03.359757Z,,,,,,,,,,
HE.FIC6.00.00 | 2025-01-05T02:42:03.888222Z - 2025-01-05T02:43:03.888222Z,,,,,,,,,,
HE.FIB6.00.00 | 2025-01-31T12:49:59.621963Z - 2025-01-31T12:50:59.621963Z,,,,,,,,,,
UP.AAL.00.00 | 2025-02-10T17:17:23.353654Z - 2025-02-10T17:18:23.353654Z,,,,,,,,,,
HE.KAF.00.00 | 2025-01-03T15:56:14.220732Z - 2025-01-03T15:57:14.220732Z,,,,,,,,,,
